"Participant","Group","Block","TrialNum","TrialNumByLL","LikelihoodSD","LLType","LLMean","LSD","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","Outlier"
116,"D",1,54,30,0.06,"Narrow",0.02286,0.119587,0.070805,-0.003099,-0.076846,0.026441,0.097002,0.040309,"miss",0.017448,"no"
116,"D",1,57,31,0.06,"Narrow",0.032528,0.072592,0.07453,0.04841,0.000095,0.068149,-0.028543,0.033917,"hit",0.001389,"no"
116,"D",1,61,32,0.06,"Narrow",-0.014629,0.047224,-0.044814,-0.014946,0.020718,-0.008399,-0.025705,-0.017137,"hit",-0.002508,"no"
116,"D",1,63,33,0.06,"Narrow",0.045681,0.164195,0.011335,0.118879,0.168792,0.009304,-0.079903,0.075196,"miss",0.029515,"yes"
116,"D",1,69,34,0.06,"Narrow",0.033666,0.105159,-0.003868,0.024929,0.091247,-0.039205,0.095229,0.04491,"hit",0.011243,"no"
116,"D",1,71,35,0.06,"Narrow",0.032833,0.063221,0.082041,0.021285,0.007738,0.055313,-0.002209,0.032923,"hit",0.000089,"no"
116,"D",1,72,36,0.06,"Narrow",0.023809,0.137914,-0.004503,-0.071347,0.091477,0.09127,0.012149,0.02677,"hit",0.00296,"no"
116,"D",1,73,37,0.06,"Narrow",-0.018557,0.075855,0.039857,-0.046413,-0.041105,0.00875,-0.053872,-0.017491,"hit",0.001066,"no"
116,"D",1,75,38,0.06,"Narrow",0.010029,0.154648,-0.053337,0.051804,-0.093305,0.094048,0.050937,0.035099,"miss",0.025069,"no"
116,"D",1,78,39,0.06,"Narrow",0.018968,0.105558,0.018355,0.035232,0.11029,0.01169,-0.080728,0.025612,"hit",0.006644,"no"
116,"D",1,80,40,0.06,"Narrow",-0.019661,0.139829,-0.032305,0.044392,-0.124755,0.045248,-0.030886,-0.017402,"hit",0.002259,"no"
132,"D",1,1,1,0.06,"Narrow",-0.036618,0.104629,0.017895,-0.076512,-0.108059,-0.04778,0.031368,-0.056094,"miss",-0.019476,"no"
132,"D",1,5,2,0.06,"Narrow",0.009624,0.055614,0.034875,0.01931,-0.038592,0.011179,0.021346,-0.016432,"miss",-0.026055,"no"
132,"D",1,7,3,0.06,"Narrow",-0.055127,0.105673,0.013174,-0.072014,-0.110181,-0.104859,-0.001754,-0.05679,"hit",-0.001663,"no"
132,"D",1,8,4,0.06,"Narrow",0.052634,0.082025,0.093645,0.083083,0.047828,-0.011351,0.049965,0.038799,"hit",-0.013835,"no"
132,"D",1,9,5,0.06,"Narrow",0.009992,0.19764,0.154531,-0.081517,-0.004787,0.088529,-0.106795,0.044479,"miss",0.034487,"no"
132,"D",1,11,6,0.06,"Narrow",-0.029515,0.153026,-0.108048,-0.037561,0.098235,-0.058259,-0.041945,0.045819,"miss",0.075334,"no"
132,"D",1,14,7,0.06,"Narrow",-0.041323,0.179064,-0.13014,-0.028982,0.100155,-0.10462,-0.043026,-0.062291,"miss",-0.020968,"no"
132,"D",1,16,8,0.06,"Narrow",0.0011,0.068969,0.047583,-0.042827,-0.022832,0.006745,0.016829,0.018078,"miss",0.016978,"no"
132,"D",1,22,9,0.06,"Narrow",0.041687,0.123135,-0.002195,0.056782,0.149378,0.014377,-0.009905,0.048655,"hit",0.006967,"no"
132,"D",1,25,10,0.06,"Narrow",0.063907,0.07231,0.062432,0.013506,0.029659,0.076258,0.137682,0.03498,"miss",-0.028928,"no"
132,"D",1,26,11,0.06,"Narrow",0.026187,0.093437,0.042389,0.086163,-0.043227,0.01894,0.026668,0.042047,"miss",0.01586,"no"
132,"D",1,27,12,0.06,"Narrow",0.003278,0.081338,0.023747,0.007554,-0.046052,0.062041,-0.030899,0.020542,"miss",0.017264,"no"
132,"D",1,29,13,0.06,"Narrow",-0.012734,0.133213,-0.018026,-0.086428,0.09473,0.003044,-0.056988,0.000152,"hit",0.012886,"no"
132,"D",1,33,14,0.06,"Narrow",0.014862,0.128649,-0.081264,0.085176,0.051168,-0.015888,0.035119,0.010803,"hit",-0.004059,"no"
132,"D",1,34,15,0.06,"Narrow",0.036098,0.066986,-0.006633,0.028741,0.083536,0.053489,0.021359,0.057071,"miss",0.020972,"no"
132,"D",1,35,16,0.06,"Narrow",0.033391,0.135628,0.110365,0.087611,-0.062442,0.035085,-0.003663,0.000818,"miss",-0.032573,"no"
132,"D",1,36,17,0.06,"Narrow",-0.006486,0.125043,-0.022279,-0.072951,0.035335,-0.082743,0.110209,-0.037534,"miss",-0.031048,"no"
132,"D",1,37,18,0.06,"Narrow",0.019506,0.094819,-0.037229,0.09462,0.024222,0.014096,0.001821,0.01767,"hit",-0.001836,"no"
132,"D",1,38,19,0.06,"Narrow",0.01573,0.152123,-0.003272,0.064518,-0.054549,0.133858,-0.061902,0.003923,"hit",-0.011808,"no"
132,"D",1,40,20,0.06,"Narrow",-0.039799,0.091174,0.018749,-0.047296,-0.004681,-0.098121,-0.067647,-0.001917,"miss",0.037882,"no"
132,"D",1,42,21,0.06,"Narrow",-0.023844,0.134755,-0.133046,0.004308,-0.045496,0.044555,0.010459,-0.010198,"hit",0.013646,"no"
132,"D",1,43,22,0.06,"Narrow",0.045068,0.068675,0.064118,0.06834,-0.014909,0.059634,0.048157,0.012686,"miss",-0.032382,"no"
132,"D",1,44,23,0.06,"Narrow",0.01035,0.106344,-0.03388,0.013682,0.064689,-0.063629,0.070887,-0.012562,"miss",-0.022912,"no"
132,"D",1,46,24,0.06,"Narrow",-0.014588,0.121126,-0.031239,0.077398,0.016954,0.010111,-0.146162,0.000119,"hit",0.014707,"no"
132,"D",1,47,25,0.06,"Narrow",0.030347,0.109635,0.101098,-0.043286,0.040459,-0.005504,0.058966,0.062183,"miss",0.031837,"no"
132,"D",1,48,26,0.06,"Narrow",-0.017141,0.052846,-0.001873,0.015788,-0.054303,-0.011871,-0.033444,-0.016065,"hit",0.001075,"no"
132,"D",1,49,27,0.06,"Narrow",0.043533,0.162758,-0.010792,0.174469,0.019186,-0.031763,0.066563,0.04296,"hit",-0.000573,"no"
132,"D",1,51,28,0.06,"Narrow",0.035272,0.136409,-0.026028,0.043272,-0.062516,0.088427,0.133206,0.026934,"hit",-0.008338,"no"
132,"D",1,52,29,0.06,"Narrow",-0.057253,0.130497,-0.069057,-0.130322,0.04906,-0.07273,-0.063218,-0.021632,"miss",0.035622,"no"
132,"D",1,53,30,0.06,"Narrow",-0.031079,0.080175,-0.076772,-0.032921,0.028547,-0.058029,-0.016221,-0.033025,"hit",-0.001946,"no"
132,"D",1,54,31,0.06,"Narrow",-0.081049,0.091528,-0.074378,-0.155511,-0.03656,-0.100063,-0.038734,-0.063482,"miss",0.017567,"no"
132,"D",1,56,32,0.06,"Narrow",0.027254,0.181301,0.016558,-0.022452,0.001718,0.194523,-0.054079,0.048822,"miss",0.021568,"no"
132,"D",1,58,33,0.06,"Narrow",-0.021291,0.080801,-0.080708,-0.041912,-0.011525,0.02729,0.0004,-0.024687,"hit",-0.003396,"no"
132,"D",1,60,34,0.06,"Narrow",-0.029755,0.113028,0.046513,-0.074518,-0.033153,-0.097249,0.00963,-0.029997,"hit",-0.000241,"no"
132,"D",1,66,35,0.06,"Narrow",0.000905,0.138701,0.121605,-0.01242,-0.00276,-0.062988,-0.038911,0.05325,"miss",0.052345,"no"
132,"D",1,70,36,0.06,"Narrow",0.009885,0.081005,-0.036368,0.069693,-0.018274,0.009978,0.024396,0.003533,"hit",-0.006352,"no"
132,"D",1,74,37,0.06,"Narrow",0.005104,0.072747,-0.035098,0.046439,0.044925,0.002987,-0.033734,0.0429,"miss",0.037796,"no"
132,"D",1,75,38,0.06,"Narrow",0.068941,0.120822,-0.033752,0.081543,0.127855,0.061671,0.107388,0.094529,"miss",0.025588,"no"
132,"D",1,77,39,0.06,"Narrow",-0.025722,0.077283,-0.092087,-0.03859,0.00403,-0.011109,0.009148,-0.005527,"miss",0.020195,"no"
132,"D",1,80,40,0.06,"Narrow",0.010058,0.154402,0.028807,0.049977,-0.110736,0.094771,-0.012532,0.003046,"hit",-0.007011,"no"
140,"D",1,1,1,0.06,"Narrow",0.037046,0.116138,-0.034692,-0.019053,0.069418,0.099257,0.070301,0.034556,"hit",-0.00249,"no"
140,"D",1,2,2,0.06,"Narrow",0.028997,0.145384,0.084644,0.010812,0.12313,-0.062956,-0.010642,0.046464,"miss",0.017467,"no"
140,"D",1,3,3,0.06,"Narrow",0.024071,0.122179,0.112064,-0.044757,-0.013152,-0.000559,0.066759,0.037829,"hit",0.013758,"no"
140,"D",1,5,4,0.06,"Narrow",-0.057784,0.081956,-0.054558,-0.121404,-0.06585,-0.080495,0.033386,-0.040255,"miss",0.017529,"no"
140,"D",1,6,5,0.06,"Narrow",0.005738,0.125718,-0.05693,-0.051158,0.030168,0.095383,0.011227,0.018969,"hit",0.013231,"no"
140,"D",1,9,6,0.06,"Narrow",0.023848,0.123617,0.066581,0.006322,-0.06719,0.093535,0.019992,0.018336,"hit",-0.005511,"no"
140,"D",1,10,7,0.06,"Narrow",-0.068417,0.034425,-0.054236,-0.056115,-0.095477,-0.077259,-0.059,-0.071993,"hit",-0.003575,"no"
140,"D",1,16,8,0.06,"Narrow",0.039551,0.143115,0.018664,0.088344,0.067839,-0.085646,0.108556,0.03968,"hit",0.000129,"no"
140,"D",1,18,9,0.06,"Narrow",-0.051442,0.101979,-0.108074,-0.037483,-0.06238,0.030291,-0.079565,-0.048604,"hit",0.002838,"no"
140,"D",1,19,10,0.06,"Narrow",-0.032254,0.08887,-0.06794,0.034251,-0.027739,-0.000015,-0.09983,-0.029499,"hit",0.002756,"no"
140,"D",1,21,11,0.06,"Narrow",0.032026,0.164814,-0.060268,0.138885,-0.038014,0.006181,0.113345,0.023601,"hit",-0.008424,"no"
140,"D",1,23,12,0.06,"Narrow",-0.035823,0.054021,0.004932,-0.04727,-0.028505,-0.017782,-0.090493,-0.02994,"hit",0.005883,"no"
140,"D",1,25,13,0.06,"Narrow",0.038559,0.109657,-0.035313,0.055153,0.028798,0.117071,0.027085,0.028144,"hit",-0.010415,"no"
140,"D",1,26,14,0.06,"Narrow",-0.011007,0.14281,-0.051837,-0.021127,-0.111491,0.075435,0.053984,-0.010621,"hit",0.000386,"no"
140,"D",1,27,15,0.06,"Narrow",-0.057378,0.046865,-0.068215,-0.081812,-0.046119,-0.021081,-0.06966,-0.056457,"hit",0.00092,"no"
140,"D",1,31,16,0.06,"Narrow",-0.045139,0.142544,-0.07656,-0.14942,-0.089526,-0.009351,0.099163,-0.040166,"hit",0.004973,"no"
140,"D",1,33,17,0.06,"Narrow",-0.013658,0.158434,-0.099619,0.092352,0.055397,-0.021784,-0.094637,-0.02065,"hit",-0.006992,"no"
140,"D",1,35,18,0.06,"Narrow",0.044599,0.167452,0.010891,0.191546,0.01433,-0.021126,0.027357,0.027925,"miss",-0.016674,"no"
140,"D",1,36,19,0.06,"Narrow",0.046123,0.106771,-0.00438,0.063342,0.076412,-0.031425,0.126668,0.050573,"hit",0.00445,"no"
140,"D",1,38,20,0.06,"Narrow",-0.051705,0.100459,-0.069637,-0.113177,0.004326,-0.093873,0.013839,-0.03552,"miss",0.016185,"no"
140,"D",1,41,21,0.06,"Narrow",-0.069566,0.070849,-0.036382,-0.035444,-0.10663,-0.044665,-0.124709,-0.068109,"hit",0.001457,"no"
140,"D",1,42,22,0.06,"Narrow",-0.029035,0.069631,-0.067739,-0.007424,-0.042611,0.021919,-0.04932,-0.032391,"hit",-0.003355,"no"
140,"D",1,43,23,0.06,"Narrow",-0.009712,0.153002,0.103227,-0.005294,-0.059463,-0.099368,0.012337,-0.006034,"hit",0.003678,"no"
140,"D",1,46,24,0.06,"Narrow",-0.034416,0.137235,0.033853,-0.150558,-0.01071,-0.027574,-0.017091,-0.029838,"hit",0.004578,"no"
140,"D",1,52,25,0.06,"Narrow",0.043408,0.115971,-0.034101,0.100376,0.049027,-0.01102,0.112757,0.059346,"miss",0.015938,"no"
140,"D",1,54,26,0.06,"Narrow",-0.027572,0.034421,-0.016598,-0.058191,-0.031517,-0.022876,-0.008679,-0.019868,"hit",0.007704,"no"
140,"D",1,57,27,0.06,"Narrow",0.007258,0.149716,0.04342,-0.005104,0.096189,-0.106958,0.00874,0.012104,"hit",0.004846,"no"
140,"D",1,61,28,0.06,"Narrow",0.009466,0.167823,-0.00523,0.148057,-0.074543,-0.031559,0.010605,-0.003886,"hit",-0.013352,"no"
140,"D",1,62,29,0.06,"Narrow",0.011034,0.086789,0.052552,0.029988,-0.061711,0.003398,0.030942,0.029207,"miss",0.018173,"no"
140,"D",1,63,30,0.06,"Narrow",-0.012031,0.108094,-0.045976,0.049958,-0.057594,-0.068872,0.06233,-0.016745,"hit",-0.004714,"no"
140,"D",1,64,31,0.06,"Narrow",0.027606,0.043434,0.026184,0.060986,0.015847,0.044551,-0.009536,0.022953,"hit",-0.004653,"no"
140,"D",1,66,32,0.06,"Narrow",-0.034168,0.08779,0.017021,-0.062742,-0.075475,-0.075099,0.025454,-0.042761,"hit",-0.008593,"no"
140,"D",1,67,33,0.06,"Narrow",-0.040906,0.084541,-0.04812,-0.072459,0.022738,-0.006636,-0.100054,-0.042296,"hit",-0.00139,"no"
140,"D",1,68,34,0.06,"Narrow",-0.011411,0.032239,-0.028921,0.010403,-0.022965,-0.000457,-0.015117,-0.011939,"hit",-0.000527,"no"
140,"D",1,69,35,0.06,"Narrow",-0.00345,0.062385,0.014825,-0.022347,-0.054984,0.007929,0.037326,-0.007822,"hit",-0.004372,"no"
140,"D",1,70,36,0.06,"Narrow",-0.014037,0.121378,-0.109827,0.04067,0.007389,0.03017,-0.038587,-0.005452,"hit",0.008585,"no"
140,"D",1,72,37,0.06,"Narrow",-0.020816,0.067726,-0.017619,0.015459,0.003663,-0.07201,-0.033575,-0.023045,"hit",-0.002229,"no"
140,"D",1,74,38,0.06,"Narrow",0.048283,0.074025,0.045231,0.092979,0.013937,0.089554,-0.000286,0.058062,"hit",0.009779,"no"
140,"D",1,76,39,0.06,"Narrow",-0.0919,0.093371,-0.157432,-0.128809,-0.041825,-0.079308,-0.052128,-0.090071,"hit",0.001829,"no"
140,"D",1,77,40,0.06,"Narrow",0.028954,0.109291,0.099864,0.024756,-0.052979,0.021441,0.051686,0.032071,"hit",0.003117,"no"
148,"D",1,1,1,0.06,"Narrow",-0.059533,0.128943,0.008213,0.008902,-0.064003,-0.141475,-0.1093,0.177566,"miss",0.237099,"yes"
148,"D",1,2,2,0.06,"Narrow",0.000424,0.119386,0.028017,-0.059591,-0.004033,0.095427,-0.057699,0.004384,"hit",0.00396,"no"
148,"D",1,6,3,0.06,"Narrow",-0.043954,0.040497,-0.057584,-0.021692,-0.049751,-0.017341,-0.073402,-0.050364,"hit",-0.00641,"no"
148,"D",1,7,4,0.06,"Narrow",0.006462,0.036252,0.015743,0.031099,0.01511,-0.014182,-0.01546,0.009762,"hit",0.0033,"no"
148,"D",1,10,5,0.06,"Narrow",0.000281,0.180238,0.013105,-0.133804,0.024413,0.117169,-0.019476,0.01828,"miss",0.017999,"no"
148,"D",1,11,6,0.06,"Narrow",0.021137,0.101862,0.055499,0.076756,0.059398,-0.037356,-0.048611,0.035138,"hit",0.014001,"no"
148,"D",1,12,7,0.06,"Narrow",0.052806,0.045443,0.028698,0.028123,0.071919,0.042414,0.092874,0.048403,"hit",-0.004402,"no"
148,"D",1,13,8,0.06,"Narrow",0.001791,0.062327,-0.015624,-0.017861,0.043179,-0.033465,0.032727,-0.001009,"hit",-0.002801,"no"
148,"D",1,14,9,0.06,"Narrow",-0.022939,0.100402,-0.060183,-0.098063,0.010566,0.016217,0.016766,-0.021763,"hit",0.001176,"no"
148,"D",1,16,10,0.06,"Narrow",-0.033152,0.117811,-0.023042,0.027179,0.013179,-0.121399,-0.061679,-0.037649,"hit",-0.004497,"no"
148,"D",1,17,11,0.06,"Narrow",0.004994,0.060486,-0.044078,0.02967,0.0278,0.015148,-0.003571,0.009414,"hit",0.00442,"no"
148,"D",1,22,12,0.06,"Narrow",-0.035779,0.097647,0.043796,-0.075525,-0.066019,-0.061193,-0.019952,-0.05425,"miss",-0.018471,"no"
148,"D",1,24,13,0.06,"Narrow",-0.016276,0.074695,0.003946,-0.08495,-0.015286,-0.00529,0.020198,-0.015642,"hit",0.000634,"no"
148,"D",1,26,14,0.06,"Narrow",0.043466,0.117924,-0.041422,0.101418,0.008004,0.08826,0.061069,0.061255,"miss",0.017789,"no"
148,"D",1,29,15,0.06,"Narrow",-0.040252,0.165659,0.028859,-0.051728,-0.157973,-0.108009,0.087589,-0.055726,"miss",-0.015474,"no"
148,"D",1,30,16,0.06,"Narrow",-0.011084,0.106089,0.01746,-0.045303,-0.074411,-0.055979,0.102816,-0.012883,"hit",-0.0018,"no"
148,"D",1,33,17,0.06,"Narrow",0.013621,0.133588,-0.002295,0.083101,-0.025957,0.105309,-0.092053,0.008859,"hit",-0.004761,"no"
148,"D",1,35,18,0.06,"Narrow",0.020854,0.049842,0.041962,0.008986,-0.008906,0.052203,0.010027,0.016692,"hit",-0.004162,"no"
148,"D",1,36,19,0.06,"Narrow",-0.002038,0.105188,0.001943,-0.077298,0.049166,0.0483,-0.0323,0.001356,"hit",0.003394,"no"
148,"D",1,39,20,0.06,"Narrow",-0.040844,0.17026,-0.142056,0.046846,-0.077423,0.055036,-0.086624,-0.016147,"miss",0.024698,"no"
148,"D",1,41,21,0.06,"Narrow",-0.081635,0.131804,-0.090438,0.007587,-0.03689,-0.164625,-0.123808,-0.07579,"hit",0.005844,"no"
148,"D",1,48,22,0.06,"Narrow",-0.030037,0.154894,-0.075746,-0.02101,0.083236,-0.124436,-0.012228,-0.033782,"hit",-0.003745,"no"
148,"D",1,49,23,0.06,"Narrow",-0.000931,0.14608,-0.102611,0.089802,-0.013989,0.048431,-0.026289,0.271177,"miss",0.272108,"yes"
148,"D",1,50,24,0.06,"Narrow",-0.00841,0.118163,0.087731,-0.048249,0.018702,-0.053459,-0.046774,-0.001385,"hit",0.007024,"no"
148,"D",1,51,25,0.06,"Narrow",-0.019799,0.033049,-0.024774,-0.023287,0.008408,-0.011692,-0.047652,-0.022525,"hit",-0.002725,"no"
148,"D",1,55,26,0.06,"Narrow",0.05342,0.082242,0.040149,0.059684,0.03758,0.128377,0.001309,0.062824,"hit",0.009404,"no"
148,"D",1,56,27,0.06,"Narrow",0.069131,0.109437,0.113248,0.004967,0.057786,0.008554,0.161102,0.073731,"hit",0.0046,"no"
148,"D",1,57,28,0.06,"Narrow",-0.076263,0.072588,-0.075614,-0.035755,-0.132967,-0.056089,-0.080888,-0.071117,"hit",0.005145,"no"
148,"D",1,58,29,0.06,"Narrow",-0.033217,0.103631,-0.078565,0.002182,-0.000965,0.033261,-0.121996,-0.01894,"hit",0.014277,"no"
148,"D",1,59,30,0.06,"Narrow",0.055763,0.057423,0.062602,0.03041,0.089221,0.086758,0.009821,0.054711,"hit",-0.001051,"no"
148,"D",1,60,31,0.06,"Narrow",0.018062,0.063516,0.013906,0.040862,0.044,-0.034917,0.02646,0.015882,"hit",-0.00218,"no"
148,"D",1,61,32,0.06,"Narrow",-0.031322,0.13197,0.040239,-0.052217,-0.117014,0.034131,-0.061751,-0.027468,"hit",0.003854,"no"
148,"D",1,64,33,0.06,"Narrow",0.047669,0.108658,-0.02592,0.110412,0.026699,0.092111,0.035044,0.038107,"hit",-0.009562,"no"
148,"D",1,65,34,0.06,"Narrow",0.015822,0.174501,0.045363,0.12352,-0.022918,-0.111722,0.044867,0.008549,"hit",-0.007273,"no"
148,"D",1,67,35,0.06,"Narrow",-0.016921,0.127324,-0.002702,0.034014,0.047403,-0.111661,-0.051659,-0.032396,"miss",-0.015475,"no"
148,"D",1,69,36,0.06,"Narrow",-0.013709,0.129576,-0.069629,-0.10171,-0.034488,0.012202,0.12508,-0.001372,"hit",0.012338,"no"
148,"D",1,70,37,0.06,"Narrow",0.049531,0.125069,0.079264,-0.056974,0.101108,0.032157,0.0921,0.054936,"hit",0.005406,"no"
148,"D",1,73,38,0.06,"Narrow",0.006966,0.12103,0.015672,0.081121,-0.066686,-0.048778,0.053501,0.008173,"hit",0.001207,"no"
148,"D",1,76,39,0.06,"Narrow",-0.02961,0.125466,-0.010687,-0.141469,-0.048603,-0.00529,0.057999,-0.021387,"hit",0.008223,"no"
148,"D",1,78,40,0.06,"Narrow",-0.009799,0.079664,-0.049982,-0.003671,0.037265,0.031828,-0.064433,-0.000771,"hit",0.009027,"no"
156,"D",1,1,1,0.06,"Narrow",0.009112,0.106819,-0.00935,0.006712,0.064489,-0.076576,0.060285,0.01258,"hit",0.003468,"no"
156,"D",1,2,2,0.06,"Narrow",0.028425,0.129392,0.051016,0.100749,0.094958,-0.036868,-0.067729,0.013657,"hit",-0.014768,"no"
156,"D",1,5,3,0.06,"Narrow",0.027982,0.141614,0.087964,0.059571,-0.051524,0.110932,-0.067032,0.036582,"hit",0.008599,"no"
156,"D",1,6,4,0.06,"Narrow",-0.002384,0.098889,-0.071207,0.023374,0.001109,-0.051416,0.086218,0.006362,"hit",0.008747,"no"
156,"D",1,7,5,0.06,"Narrow",0.016349,0.15572,0.130796,-0.057279,-0.046816,0.05704,-0.001997,0.033882,"miss",0.017534,"no"
156,"D",1,8,6,0.06,"Narrow",0.040153,0.156543,-0.094543,0.069286,0.014008,0.099492,0.11252,0.019346,"miss",-0.020806,"no"
156,"D",1,10,7,0.06,"Narrow",-0.055209,0.181716,-0.06141,0.079878,-0.172138,-0.028859,-0.093514,-0.047573,"hit",0.007636,"no"
156,"D",1,12,8,0.06,"Narrow",0.011637,0.094881,0.040269,-0.071972,-0.0022,0.031953,0.060134,-0.002249,"hit",-0.013886,"no"
156,"D",1,13,9,0.06,"Narrow",-0.043496,0.028967,-0.061489,-0.042669,-0.053263,-0.05292,-0.007138,-0.028123,"miss",0.015373,"no"
156,"D",1,15,10,0.06,"Narrow",-0.033248,0.083949,0.028016,-0.007386,-0.04307,-0.081374,-0.062426,-0.025068,"hit",0.00818,"no"
156,"D",1,16,11,0.06,"Narrow",0.029514,0.097855,0.033333,-0.031448,0.101169,0.049733,-0.005216,0.037306,"hit",0.007792,"no"
156,"D",1,17,12,0.06,"Narrow",-0.045701,0.076522,-0.049414,-0.038539,-0.094813,-0.085242,0.039505,-0.042055,"hit",0.003646,"no"
156,"D",1,20,13,0.06,"Narrow",-0.006349,0.061545,0.038036,-0.022623,0.000196,-0.045155,-0.0022,-0.003936,"hit",0.002413,"no"
156,"D",1,24,14,0.06,"Narrow",0.049581,0.073931,0.031068,-0.003616,0.086978,0.079407,0.05407,0.040928,"hit",-0.008654,"no"
156,"D",1,25,15,0.06,"Narrow",-0.027686,0.127051,-0.120879,-0.00029,-0.06229,0.045257,-0.000228,-0.030343,"hit",-0.002658,"no"
156,"D",1,31,16,0.06,"Narrow",-0.026201,0.065209,0.011475,-0.012338,-0.00951,-0.073681,-0.046952,-0.027894,"hit",-0.001692,"no"
156,"D",1,35,17,0.06,"Narrow",0.019676,0.071159,-0.007169,0.047512,0.026446,0.071115,-0.039526,0.013335,"hit",-0.006341,"no"
156,"D",1,37,18,0.06,"Narrow",-0.001265,0.163903,-0.113653,-0.019081,0.106935,-0.037967,0.057441,-0.001415,"hit",-0.00015,"no"
156,"D",1,39,19,0.06,"Narrow",0.077869,0.072155,0.010916,0.089818,0.092634,0.091512,0.104465,0.059355,"miss",-0.018514,"no"
156,"D",1,40,20,0.06,"Narrow",0.004564,0.072732,-0.014229,0.042734,-0.04931,0.02794,0.015686,-0.001074,"hit",-0.005639,"no"
156,"D",1,41,21,0.06,"Narrow",0.048761,0.098721,0.09213,-0.033082,0.046295,0.082644,0.055816,0.033983,"hit",-0.014777,"no"
156,"D",1,43,22,0.06,"Narrow",-0.044623,0.119381,0.037408,-0.106109,-0.051127,-0.101546,-0.001739,-0.032796,"hit",0.011826,"no"
156,"D",1,45,23,0.06,"Narrow",0.005953,0.111424,-0.0542,-0.004682,-0.02461,0.093723,0.019533,0.020255,"hit",0.014302,"no"
156,"D",1,49,24,0.06,"Narrow",0.020536,0.045849,0.05043,0.016426,0.036044,-0.009815,0.009596,0.019003,"hit",-0.001533,"no"
156,"D",1,51,25,0.06,"Narrow",-0.021606,0.041977,-0.011852,-0.024047,0.004381,-0.003546,-0.072967,-0.032133,"hit",-0.010526,"no"
156,"D",1,52,26,0.06,"Narrow",-0.009836,0.088384,0.002591,0.040175,0.005032,-0.079995,-0.016982,-0.023951,"hit",-0.014116,"no"
156,"D",1,54,27,0.06,"Narrow",0.005857,0.132574,0.023182,0.015059,-0.111136,0.062596,0.039584,-0.020102,"miss",-0.025959,"no"
156,"D",1,56,28,0.06,"Narrow",-0.031394,0.0886,-0.025493,-0.082119,0.001338,-0.086537,0.035839,-0.027229,"hit",0.004166,"no"
156,"D",1,61,29,0.06,"Narrow",0.02032,0.11262,0.046969,0.097617,-0.051518,0.036373,-0.027839,0.020849,"hit",0.000529,"no"
156,"D",1,63,30,0.06,"Narrow",-0.05471,0.164191,-0.038751,-0.165725,-0.03877,0.062597,-0.092903,-0.234622,"miss",-0.179912,"yes"
156,"D",1,65,31,0.06,"Narrow",-0.055429,0.062724,-0.095521,-0.086283,-0.063085,-0.04774,0.015486,-0.048083,"hit",0.007346,"no"
156,"D",1,67,32,0.06,"Narrow",0.02543,0.057884,0.01407,0.065401,0.044969,-0.009153,0.011862,0.030355,"hit",0.004925,"no"
156,"D",1,68,33,0.06,"Narrow",-0.04426,0.085987,-0.100753,0.005373,-0.005871,-0.057844,-0.062203,-0.036206,"hit",0.008054,"no"
156,"D",1,73,34,0.06,"Narrow",-0.008451,0.168553,-0.051809,0.08767,-0.135655,0.005248,0.052289,0.004196,"hit",0.012647,"no"
156,"D",1,75,35,0.06,"Narrow",-0.001712,0.100821,0.002128,-0.052475,0.070262,-0.049313,0.020838,0.000272,"hit",0.001984,"no"
156,"D",1,76,36,0.06,"Narrow",0.009139,0.100946,0.06391,-0.056966,0.003694,0.059266,-0.024209,0.008727,"hit",-0.000412,"no"
156,"D",1,77,37,0.06,"Narrow",-0.015941,0.0699,-0.00936,-0.033568,-0.032399,0.0469,-0.05128,-0.005905,"hit",0.010037,"no"
156,"D",1,78,38,0.06,"Narrow",0.016634,0.059181,0.045323,0.037503,0.011845,-0.030478,0.018976,0.002889,"hit",-0.013745,"no"
156,"D",1,79,39,0.06,"Narrow",0.002336,0.090911,0.024281,0.002124,0.053497,0.04505,-0.113272,-0.027255,"miss",-0.029591,"no"
156,"D",1,80,40,0.06,"Narrow",0.041439,0.06132,-0.003258,0.060523,0.069596,0.062911,0.017422,0.03559,"hit",-0.005848,"no"
164,"D",1,1,1,0.06,"Narrow",0.020586,0.052924,-0.007224,0.017138,0.010881,0.064397,0.017739,0.02376,"hit",0.003174,"no"
164,"D",1,3,2,0.06,"Narrow",0.045336,0.111193,0.123542,0.081336,0.041619,0.067928,-0.087743,0.050965,"hit",0.005628,"no"
164,"D",1,5,3,0.06,"Narrow",-0.029754,0.138519,-0.052859,-0.095454,0.084267,-0.065901,-0.01882,-0.008328,"miss",0.021425,"yes"
164,"D",1,6,4,0.06,"Narrow",0.043097,0.142919,0.148616,0.097971,-0.024232,0.027959,-0.034827,0.046069,"hit",0.002971,"no"
164,"D",1,8,5,0.06,"Narrow",0.000045,0.054687,0.006115,-0.027471,0.038834,-0.025909,0.008655,-0.000208,"hit",-0.000253,"no"
164,"D",1,9,6,0.06,"Narrow",0.001848,0.085317,0.016307,-0.00513,0.006568,-0.07526,0.066756,0.005137,"hit",0.003289,"no"
164,"D",1,10,7,0.06,"Narrow",0.02014,0.191151,-0.109197,0.083223,-0.071451,0.096061,0.102065,0.034882,"hit",0.014742,"no"
