"Participant","Group","Block","TrialNumOrig","TrialNumByTT","TType","PriorSD","LikelihoodSD","LLType","LLMean","LSD","CoinX","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
65,"A",2,95,46,"Pl",0.085,0.06,"Narrow",-0.003622,0.172991,-0.005597,-0.056923,0.122363,-0.096426,-0.04449,0.057367,-0.049365,"miss",-0.045743,0.63614,0.816763,"no"
65,"A",2,96,47,"Pl",0.085,0.06,"Narrow",0.053512,0.108031,0.055953,0.00273,-0.010467,0.0549,0.120242,0.100154,0.045326,"hit",-0.008186,0.981224,0.933492,"no"
65,"A",2,98,48,"Pl",0.085,0.06,"Narrow",0.08322,0.13688,0.112388,0.167735,0.136625,-0.003399,0.049089,0.066052,0.05348,"miss",-0.02974,0.999126,0.916074,"no"
65,"A",2,99,49,"Pl",0.085,0.06,"Narrow",0.00826,0.054588,0.024028,0.000646,0.007952,-0.039164,0.026262,0.045605,0.010186,"hit",0.001925,0.99553,0.995613,"no"
65,"A",2,102,50,"Pl",0.085,0.06,"Narrow",-0.044089,0.068385,-0.037583,-0.081538,-0.088642,-0.027202,-0.04224,0.019176,-0.03285,"hit",0.011239,0.997598,0.993566,"no"
65,"A",2,103,51,"Pl",0.085,0.06,"Narrow",0.208034,0.124978,0.124658,0.187953,0.283112,0.137954,0.271863,0.159289,0.279439,"miss",0.071405,0.017302,0.010126,"no"
65,"A",2,104,52,"Pl",0.085,0.06,"Narrow",0.001156,0.069927,0.065089,-0.009011,-0.030334,-0.044096,0.004788,0.084435,-0.002493,"miss",-0.003649,0.997815,0.998282,"no"
65,"A",2,105,53,"Pl",0.085,0.06,"Narrow",0.014471,0.087321,0.010283,0.016892,-0.018984,-0.015219,0.089103,0.000564,-0.00874,"miss",-0.023211,0.932888,0.967248,"no"
65,"A",2,108,54,"Pl",0.085,0.06,"Narrow",0.087896,0.095992,0.052609,0.015155,0.077296,0.075719,0.068656,0.202655,0.073374,"miss",-0.014523,0.956573,0.862458,"no"
65,"A",2,110,55,"Pl",0.085,0.06,"Narrow",0.010408,0.163355,0.006539,-0.136252,0.034789,0.06912,0.039268,0.045114,0.036558,"miss",0.026151,0.835308,0.901968,"no"
65,"A",2,114,56,"Pl",0.085,0.06,"Narrow",-0.040415,0.130987,-0.035704,-0.09221,-0.127834,-0.05032,0.032187,0.036101,0.016662,"miss",0.057077,0.676529,0.922939,"no"
65,"A",2,116,57,"Pl",0.085,0.06,"Narrow",-0.106171,0.061229,-0.067945,-0.121226,-0.091204,-0.156287,-0.081093,-0.081045,-0.104277,"miss",0.001894,0.795219,0.789336,"no"
65,"A",2,117,58,"Pl",0.085,0.06,"Narrow",-0.116709,0.062027,-0.116935,-0.171457,-0.095511,-0.107472,-0.09929,-0.109815,-0.11308,"hit",0.003629,0.775656,0.764614,"no"
65,"A",2,118,59,"Pl",0.085,0.06,"Narrow",-0.006904,0.152394,0.052524,0.094022,-0.08451,0.025754,-0.083349,0.013564,-0.083183,"miss",-0.076279,0.281647,0.548738,"no"
65,"A",2,120,60,"Pl",0.085,0.06,"Narrow",0.067364,0.143879,0.052964,0.10025,-0.038761,0.12095,0.137073,0.01731,0.130656,"miss",0.063292,0.221539,0.30411,"no"
65,"A",3,121,61,"Pl",0.085,0.06,"Narrow",-0.056325,0.060921,-0.04679,-0.04302,-0.05116,-0.106287,-0.024522,-0.056637,-0.054725,"hit",0.001601,0.94155,0.940064,"no"
65,"A",3,128,62,"Pl",0.085,0.06,"Narrow",0.033555,0.142425,0.048292,0.084023,-0.066143,-0.024545,0.013855,0.160588,-0.111406,"miss",-0.144961,0.02536,0.259506,"no"
65,"A",3,132,63,"Pl",0.085,0.06,"Narrow",-0.209404,0.039159,-0.179505,-0.20554,-0.238538,-0.185936,-0.218771,-0.198236,-0.139385,"miss",0.070019,0.999971,0.650676,"no"
65,"A",3,133,64,"Pl",0.085,0.06,"Narrow",-0.008938,0.127197,0.030283,0.105747,-0.034841,-0.002256,-0.047795,-0.065545,-0.160414,"miss",-0.151476,0.007474,0.084276,"no"
65,"A",3,134,65,"Pl",0.085,0.06,"Narrow",-0.00172,0.114839,-0.018416,-0.008128,0.056155,-0.000337,-0.098252,0.041963,0.134368,"miss",0.136088,0.023067,0.143797,"no"
65,"A",3,141,66,"Pl",0.085,0.06,"Narrow",0.096277,0.079039,0.103843,0.143229,0.088833,0.123652,0.039604,0.086067,0.116727,"hit",0.020451,0.568368,0.534253,"no"
65,"A",3,143,67,"Pl",0.085,0.06,"Narrow",-0.201505,0.053315,-0.164709,-0.166961,-0.209566,-0.227377,-0.174575,-0.229047,0.09228,"miss",0.293786,0.000026,0.000001,"yes"
65,"A",3,145,68,"Pl",0.085,0.06,"Narrow",0.022512,0.059586,0.031608,-0.003026,0.058488,0.001126,0.054671,0.001299,0.109624,"miss",0.087112,0.159351,0.156625,"no"
65,"A",3,147,69,"Pl",0.085,0.06,"Narrow",0.06571,0.053811,0.102767,0.10572,0.031124,0.065749,0.056006,0.069953,-0.365452,"miss",-0.431162,0,0,"yes"
65,"A",3,150,70,"Pl",0.085,0.06,"Narrow",0.087034,0.125451,0.11241,0.059087,0.177105,0.013774,0.055175,0.130028,-0.131273,"miss",-0.218307,0.000636,0.079916,"yes"
65,"A",3,151,71,"Pl",0.085,0.06,"Narrow",0.039875,0.059071,0.059373,-0.003158,0.053575,0.077538,0.041945,0.029473,-0.141901,"miss",-0.181775,0.002941,0.002529,"yes"
65,"A",3,152,72,"Pl",0.085,0.06,"Narrow",0.152822,0.114344,0.131354,0.234833,0.106596,0.095242,0.182503,0.144937,0.075697,"miss",-0.077125,0.867647,0.952692,"no"
65,"A",3,153,73,"Pl",0.085,0.06,"Narrow",-0.011576,0.09305,0.002136,-0.074209,0.036408,-0.051616,-0.01425,0.045787,-0.019355,"miss",-0.007779,0.972631,0.975297,"no"
65,"A",3,154,74,"Pl",0.085,0.06,"Narrow",0.0266,0.058328,0.02001,0.045037,0.072948,0.020503,0.002594,-0.008081,0.308468,"miss",0.281867,0,0,"yes"
65,"A",3,155,75,"Pl",0.085,0.06,"Narrow",0.075638,0.065509,0.038417,0.06107,0.132497,0.087945,0.055835,0.040843,0.306412,"miss",0.230774,0.000001,0.000004,"yes"
65,"A",3,157,76,"Pl",0.085,0.06,"Narrow",0.068235,0.062855,0.058979,0.044119,0.078038,0.018668,0.080604,0.119745,0.343374,"miss",0.27514,0,0,"yes"
65,"A",3,158,77,"Pl",0.085,0.06,"Narrow",-0.031995,0.091319,0.010305,-0.072748,-0.057835,-0.036507,0.045339,-0.038225,-0.136937,"miss",-0.104942,0.064449,0.147988,"no"
65,"A",3,159,78,"Pl",0.085,0.06,"Narrow",-0.104323,0.07091,-0.093487,-0.083643,-0.125729,-0.100751,-0.162359,-0.049135,0.248292,"miss",0.352615,0,0,"yes"
65,"A",3,160,79,"Pl",0.085,0.06,"Narrow",-0.05404,0.095366,-0.072825,-0.025909,-0.002163,-0.052739,-0.128872,-0.060517,-0.408112,"miss",-0.354073,0,0,"yes"
65,"A",3,161,80,"Pl",0.085,0.06,"Narrow",-0.068258,0.11417,-0.107536,0.00402,-0.143986,-0.026648,-0.082425,-0.092251,-0.36556,"miss",-0.297302,0,0.000004,"yes"
65,"A",3,162,81,"Pl",0.085,0.06,"Narrow",-0.137253,0.053983,-0.092577,-0.093499,-0.129965,-0.166416,-0.142138,-0.154249,0.23959,"miss",0.376844,0,0,"yes"
65,"A",3,164,82,"Pl",0.085,0.06,"Narrow",0.124608,0.069897,0.118503,0.127659,0.187267,0.1081,0.102327,0.097689,-0.335182,"miss",-0.45979,0,0,"yes"
65,"A",3,169,83,"Pl",0.085,0.06,"Narrow",-0.095724,0.160239,-0.056307,-0.236225,-0.069309,-0.06546,-0.127267,0.019642,-0.15336,"miss",-0.057636,0.193419,0.213306,"no"
65,"A",3,170,84,"Pl",0.085,0.06,"Narrow",0.035659,0.109178,0.058494,0.095922,-0.009945,-0.024107,0.002445,0.113979,0.125604,"miss",0.089945,0.119184,0.249359,"no"
65,"A",3,172,85,"Pl",0.085,0.06,"Narrow",0.163834,0.183811,0.175291,0.295493,0.037999,0.185355,0.160422,0.139899,0.008652,"miss",-0.155182,0.124794,0.966432,"no"
65,"A",3,173,86,"Pl",0.085,0.06,"Narrow",0.060045,0.159904,0.070432,0.142068,0.150571,0.058535,-0.036087,-0.014863,-0.046133,"miss",-0.106178,0.217552,0.732604,"no"
65,"A",3,175,87,"Pl",0.085,0.06,"Narrow",-0.066053,0.113392,-0.05904,-0.120602,-0.09713,-0.021384,0.014723,-0.10587,0.019379,"miss",0.085431,0.437531,0.818806,"no"
65,"A",3,176,88,"Pl",0.085,0.06,"Narrow",0.078837,0.125487,0.041221,0.068545,0.02332,0.162891,0.009295,0.130132,-0.33169,"miss",-0.410527,0,0.000003,"yes"
65,"A",3,178,89,"Pl",0.085,0.06,"Narrow",0.027763,0.144689,0.018608,-0.053039,0.115233,0.07859,-0.03673,0.03476,0.343631,"miss",0.315868,0,0.000028,"yes"
65,"A",3,180,90,"Pl",0.085,0.06,"Narrow",-0.018629,0.150659,0.033327,0.039538,-0.138188,-0.03448,0.050305,-0.010321,0.286499,"miss",0.305128,0,0.00046,"yes"
81,"A",1,1,1,"Pl",0.085,0.06,"Narrow",-0.096349,0.179619,-0.118182,-0.23628,-0.080514,-0.083569,0.014412,-0.095794,-0.067056,"hit",0.029293,0.99845,0.813906,"no"
81,"A",1,2,2,"Pl",0.085,0.06,"Narrow",-0.13146,0.161946,-0.118588,-0.22261,-0.012768,-0.087232,-0.171802,-0.162887,-0.131052,"hit",0.000408,0.680475,0.396354,"no"
81,"A",1,5,3,"Pl",0.085,0.06,"Narrow",-0.120126,0.077345,-0.050071,-0.091125,-0.185372,-0.091586,-0.111785,-0.120761,-0.089454,"miss",0.030672,0.982491,0.918204,"no"
81,"A",1,9,4,"Pl",0.085,0.06,"Narrow",-0.050525,0.068959,-0.018965,-0.014294,-0.080718,-0.006957,-0.071054,-0.079604,-0.064625,"miss",-0.014099,0.822033,0.817659,"no"
81,"A",1,10,5,"Pl",0.085,0.06,"Narrow",0.003901,0.091361,0.010959,0.045581,-0.070022,0.031052,0.022867,-0.009971,0.002744,"hit",-0.001157,0.999996,0.999888,"no"
81,"A",1,12,6,"Pl",0.085,0.06,"Narrow",0.088774,0.066175,0.079869,0.145899,0.098743,0.090888,0.068357,0.039982,0.014971,"miss",-0.073803,0.668716,0.744775,"no"
81,"A",1,13,7,"Pl",0.085,0.06,"Narrow",-0.063404,0.103745,-0.03871,-0.113856,-0.034555,-0.137548,-0.050851,0.019791,-0.04792,"hit",0.015484,0.993581,0.943729,"no"
81,"A",1,14,8,"Pl",0.085,0.06,"Narrow",-0.034469,0.070093,-0.028565,-0.001143,-0.021087,0.006951,-0.03526,-0.121807,-0.023818,"hit",0.010651,0.999865,0.998158,"no"
81,"A",1,15,9,"Pl",0.085,0.06,"Narrow",0.161962,0.057033,0.13569,0.125311,0.186143,0.169945,0.131149,0.197263,0.153059,"miss",-0.008903,0.660451,0.686129,"no"
81,"A",1,18,10,"Pl",0.085,0.06,"Narrow",-0.103834,0.115867,-0.140357,-0.047317,-0.051221,-0.178831,-0.074824,-0.166975,-0.064283,"miss",0.03955,0.994844,0.920659,"no"
81,"A",1,21,11,"Pl",0.085,0.06,"Narrow",-0.12464,0.104136,-0.119522,-0.143083,-0.036226,-0.171751,-0.146259,-0.125882,-0.117217,"hit",0.007423,0.788501,0.594526,"no"
81,"A",1,23,12,"Pl",0.085,0.06,"Narrow",-0.069274,0.117995,-0.025717,-0.045133,0.015472,-0.136613,-0.109562,-0.070532,-0.085304,"miss",-0.01603,0.731077,0.672404,"no"
81,"A",1,24,13,"Pl",0.085,0.06,"Narrow",0.049637,0.152793,0.016872,0.112686,0.054221,-0.068151,0.122738,0.026693,-0.018949,"miss",-0.068586,0.57315,0.918654,"no"
81,"A",1,25,14,"Pl",0.085,0.06,"Narrow",0.088777,0.100591,0.107205,0.144593,0.030183,0.072538,0.143442,0.053126,0.02395,"miss",-0.064827,0.774321,0.98019,"no"
81,"A",1,26,15,"Pl",0.085,0.06,"Narrow",-0.081661,0.119925,-0.077963,0.003148,-0.125989,-0.029387,-0.075375,-0.180702,-0.0551,"miss",0.026561,0.999927,0.923273,"no"
81,"A",1,29,16,"Pl",0.085,0.06,"Narrow",0.041161,0.086811,0.041924,0.106137,-0.013064,0.046814,0.022698,0.043221,0.023443,"miss",-0.017719,0.996673,0.99854,"no"
81,"A",1,31,17,"Pl",0.085,0.06,"Narrow",-0.055509,0.089998,-0.050558,-0.103789,-0.010076,-0.000897,-0.053661,-0.109122,-0.05327,"hit",0.002239,0.94743,0.908987,"no"
81,"A",1,33,18,"Pl",0.085,0.06,"Narrow",-0.030197,0.11594,-0.036165,-0.098842,-0.015346,0.048448,0.006792,-0.09204,-0.028479,"hit",0.001718,0.98588,0.966605,"no"
81,"A",1,34,19,"Pl",0.085,0.06,"Narrow",-0.062966,0.088491,-0.065767,-0.036135,-0.056172,-0.13027,-0.013261,-0.078991,-0.061223,"hit",0.001743,0.927158,0.880798,"no"
81,"A",1,36,20,"Pl",0.085,0.06,"Narrow",0.028784,0.171046,-0.024731,0.176338,-0.045143,0.004914,-0.008803,0.016615,-0.010744,"hit",-0.039528,0.831807,0.97705,"no"
81,"A",1,38,21,"Pl",0.085,0.06,"Narrow",-0.012236,0.084103,-0.041558,-0.087006,0.004522,-0.00622,-0.0242,0.051721,-0.038225,"hit",-0.025988,0.830761,0.86723,"no"
81,"A",1,41,22,"Pl",0.085,0.06,"Narrow",0.084653,0.124291,0.071403,0.145021,0.124355,0.087001,0.144788,-0.0779,0.036225,"miss",-0.048428,0.919093,0.991399,"no"
81,"A",1,47,23,"Pl",0.085,0.06,"Narrow",-0.015043,0.054324,0.047109,-0.035306,-0.028016,0.002073,-0.052091,0.038126,-0.02412,"miss",-0.009077,0.960131,0.958385,"no"
81,"A",1,48,24,"Pl",0.085,0.06,"Narrow",-0.077058,0.084421,-0.018085,-0.069605,-0.152454,-0.04387,-0.064189,-0.055176,-0.044356,"miss",0.032703,0.989778,0.995731,"no"
81,"A",1,51,25,"Pl",0.085,0.06,"Narrow",-0.003238,0.138097,-0.007474,-0.036327,-0.037145,-0.033553,0.122105,-0.031268,-0.01446,"hit",-0.011222,0.969435,0.982678,"no"
81,"A",1,55,26,"Pl",0.085,0.06,"Narrow",-0.052558,0.098297,-0.002293,-0.107439,-0.053037,-0.069029,-0.103596,0.070309,-0.016007,"hit",0.036551,0.928069,0.994971,"no"
81,"A",1,56,27,"Pl",0.085,0.06,"Narrow",0.161959,0.171379,0.130349,0.151097,0.258846,0.098145,0.269568,0.032137,0.081314,"miss",-0.080644,0.863113,0.811515,"no"
81,"A",1,57,28,"Pl",0.085,0.06,"Narrow",-0.106203,0.109,-0.042979,-0.03446,-0.091005,-0.144932,-0.055593,-0.205027,-0.044493,"hit",0.06171,0.866814,0.997927,"no"
81,"A",1,58,29,"Pl",0.085,0.06,"Narrow",-0.005357,0.079075,-0.038169,0.015425,0.039135,-0.041341,-0.054804,0.014798,0.021809,"miss",0.027166,0.876133,0.913867,"no"
81,"A",1,60,30,"Pl",0.085,0.06,"Narrow",-0.065573,0.094161,-0.10546,-0.101518,-0.071491,-0.133958,-0.02494,0.004043,-0.040439,"miss",0.025134,0.997731,0.985037,"no"
81,"A",2,61,31,"Pl",0.085,0.06,"Narrow",0.003623,0.04241,0.049875,0.002154,-0.028663,0.000343,-0.00834,0.05262,0.011022,"miss",0.007399,0.984922,0.977811,"no"
81,"A",2,65,32,"Pl",0.085,0.06,"Narrow",0.213007,0.040479,0.174034,0.213871,0.211679,0.176164,0.220055,0.243268,0.147833,"miss",-0.065174,0.993437,0.783717,"no"
81,"A",2,67,33,"Pl",0.085,0.06,"Narrow",-0.046249,0.049892,-0.035205,-0.042611,-0.060198,-0.077235,-0.065993,0.014792,-0.036921,"hit",0.009328,0.992509,0.998309,"no"
81,"A",2,68,34,"Pl",0.085,0.06,"Narrow",0.174662,0.201901,0.186654,0.165294,0.049707,0.332486,0.175866,0.149959,0.095639,"miss",-0.079024,0.913963,0.677145,"no"
81,"A",2,69,35,"Pl",0.085,0.06,"Narrow",0.082251,0.151328,0.083192,0.093014,0.083355,0.193143,-0.019616,0.061357,0.035346,"miss",-0.046905,0.92455,0.978151,"no"
81,"A",2,70,36,"Pl",0.085,0.06,"Narrow",-0.060481,0.132725,-0.081028,-0.157936,0.00599,-0.001288,-0.071586,-0.077585,-0.057611,"miss",0.00287,0.940803,0.856069,"no"
81,"A",2,74,37,"Pl",0.085,0.06,"Narrow",-0.108286,0.115323,-0.077647,-0.07191,-0.153757,-0.102766,-0.196455,-0.016543,-0.048035,"miss",0.060252,0.886406,0.989619,"no"
81,"A",2,75,38,"Pl",0.085,0.06,"Narrow",-0.093152,0.107398,-0.112806,-0.162828,-0.083347,-0.132512,-0.023789,-0.063284,-0.067248,"miss",0.025904,0.994729,0.895798,"no"
81,"A",2,76,39,"Pl",0.085,0.06,"Narrow",0.133003,0.112889,0.108213,0.073648,0.111941,0.162568,0.220042,0.096813,0.039934,"miss",-0.093068,0.612954,0.992803,"no"
81,"A",2,77,40,"Pl",0.085,0.06,"Narrow",-0.041781,0.124015,-0.045343,-0.023274,-0.028194,-0.157654,-0.029248,0.029464,-0.000096,"miss",0.041685,0.85343,0.982384,"no"
81,"A",2,78,41,"Pl",0.085,0.06,"Narrow",-0.049063,0.090962,0.003461,-0.127631,-0.026917,-0.013423,-0.030653,-0.046691,-0.029863,"miss",0.0192,0.998295,0.99373,"no"
81,"A",2,80,42,"Pl",0.085,0.06,"Narrow",0.074554,0.143447,0.064418,0.014077,0.080592,0.045795,0.199532,0.032772,0.018101,"miss",-0.056453,0.814082,0.999849,"no"
81,"A",2,81,43,"Pl",0.085,0.06,"Narrow",0.111868,0.092327,0.079785,0.086459,0.160862,0.041171,0.115911,0.154936,0.055024,"miss",-0.056844,0.923885,0.99826,"no"
81,"A",2,83,44,"Pl",0.085,0.06,"Narrow",-0.127519,0.073174,-0.110751,-0.130954,-0.134808,-0.185333,-0.085421,-0.101081,-0.062106,"miss",0.065414,0.897076,0.980229,"no"
81,"A",2,84,45,"Pl",0.085,0.06,"Narrow",-0.072072,0.054176,-0.034049,-0.040731,-0.093941,-0.108446,-0.069009,-0.048232,-0.062924,"miss",0.009148,0.955926,0.968331,"no"
81,"A",2,87,46,"Pl",0.085,0.06,"Narrow",0.057407,0.087139,-0.000381,0.026208,0.126158,0.014717,0.065669,0.05428,0.000391,"hit",-0.057015,0.744414,0.902977,"no"
81,"A",2,88,47,"Pl",0.085,0.06,"Narrow",0.011533,0.048403,0.011403,0.043414,0.029585,-0.015782,0.018041,-0.017592,-0.008841,"miss",-0.020375,0.945409,0.917939,"no"
81,"A",2,90,48,"Pl",0.085,0.06,"Narrow",0.006695,0.035315,0.003588,0.003626,-0.022347,0.012063,0.025384,0.014747,-0.003363,"hit",-0.010057,0.987494,0.963062,"no"
81,"A",2,93,49,"Pl",0.085,0.06,"Narrow",0.005801,0.161781,-0.014395,-0.069703,0.045075,-0.080382,0.112771,0.021242,-0.047379,"miss",-0.05318,0.583298,0.812374,"no"
81,"A",2,96,50,"Pl",0.085,0.06,"Narrow",-0.023393,0.035688,-0.036167,-0.015389,-0.016725,-0.030132,-0.05474,0.000019,0.012064,"miss",0.035458,0.854522,0.632005,"no"
81,"A",2,97,51,"Pl",0.085,0.06,"Narrow",0.145363,0.12779,0.120105,0.125932,0.07752,0.241435,0.184638,0.097289,0.093697,"miss",-0.051665,0.997736,0.787134,"no"
81,"A",2,98,52,"Pl",0.085,0.06,"Narrow",-0.084009,0.156441,-0.036558,-0.098366,-0.18976,-0.06595,0.028816,-0.094783,-0.063767,"miss",0.020242,0.987918,0.83735,"no"
81,"A",2,99,53,"Pl",0.085,0.06,"Narrow",0.05984,0.048426,0.03867,0.061398,0.056739,0.100841,0.068453,0.011768,0.025871,"hit",-0.033969,0.960198,0.901652,"no"
81,"A",2,102,54,"Pl",0.085,0.06,"Narrow",0.039212,0.131935,0.08111,-0.060229,0.003045,0.100588,0.086816,0.065839,0.045359,"miss",0.006147,0.927228,0.894388,"no"
81,"A",2,105,55,"Pl",0.085,0.06,"Narrow",0.075635,0.141802,0.047531,0.133576,0.071147,0.110646,-0.047659,0.110463,0.051948,"hit",-0.023687,0.999559,0.908892,"no"
81,"A",2,106,56,"Pl",0.085,0.06,"Narrow",0.142118,0.159438,0.116242,0.210657,0.012777,0.124067,0.201927,0.161164,0.091553,"miss",-0.050565,0.997765,0.726625,"no"
81,"A",2,107,57,"Pl",0.085,0.06,"Narrow",-0.08949,0.146879,-0.08416,-0.114951,-0.131076,0.023726,-0.167726,-0.057425,-0.101596,"miss",-0.012105,0.69787,0.562406,"no"
81,"A",2,113,58,"Pl",0.085,0.06,"Narrow",-0.101388,0.177277,-0.132059,-0.212495,0.019549,-0.092115,-0.046572,-0.175307,-0.038413,"miss",0.062975,0.838898,0.968433,"no"
81,"A",2,114,59,"Pl",0.085,0.06,"Narrow",-0.018655,0.08686,-0.066134,0.013774,-0.059267,-0.079529,-0.016989,0.048734,-0.024823,"miss",-0.006168,0.969076,0.967424,"no"
81,"A",2,115,60,"Pl",0.085,0.06,"Narrow",-0.16056,0.064208,-0.132753,-0.141472,-0.200027,-0.170088,-0.115275,-0.175938,-0.08295,"miss",0.07761,0.886632,0.932385,"no"
81,"A",3,122,61,"Pl",0.085,0.06,"Narrow",0.116184,0.086693,0.128727,0.100943,0.042051,0.124764,0.114267,0.198896,0.064502,"miss",-0.051682,0.965687,0.992343,"no"
81,"A",3,123,62,"Pl",0.085,0.06,"Narrow",-0.138412,0.081533,-0.155039,-0.116755,-0.09247,-0.186988,-0.106039,-0.189806,-0.082366,"miss",0.056046,0.979626,0.984981,"no"
81,"A",3,124,63,"Pl",0.085,0.06,"Narrow",-0.106624,0.147453,-0.087145,-0.182948,-0.033733,-0.015215,-0.100552,-0.200674,-0.072353,"hit",0.034272,0.999711,0.825296,"no"
81,"A",3,125,64,"Pl",0.085,0.06,"Narrow",-0.111057,0.137927,-0.097116,-0.191975,-0.094437,-0.172228,-0.020789,-0.075856,-0.055718,"miss",0.055339,0.932843,0.941708,"no"
81,"A",3,126,65,"Pl",0.085,0.06,"Narrow",-0.149112,0.123914,-0.145821,-0.18176,-0.053778,-0.220906,-0.152124,-0.136992,-0.132959,"hit",0.016153,0.794985,0.479439,"no"
81,"A",3,127,66,"Pl",0.085,0.06,"Narrow",-0.02768,0.071743,-0.001387,-0.076674,-0.016745,-0.050878,0.017293,-0.011398,-0.034079,"miss",-0.006399,0.951256,0.948505,"no"
81,"A",3,129,67,"Pl",0.085,0.06,"Narrow",-0.089322,0.044163,-0.106125,-0.092866,-0.048736,-0.102509,-0.09562,-0.106878,-0.052165,"miss",0.037157,0.988669,0.899914,"no"
81,"A",3,130,68,"Pl",0.085,0.06,"Narrow",-0.011531,0.050892,-0.005186,-0.051386,0.011749,0.00971,-0.014268,-0.01346,-0.029611,"miss",-0.01808,0.906144,0.891168,"no"
81,"A",3,132,69,"Pl",0.085,0.06,"Narrow",-0.064404,0.113343,-0.036034,-0.079101,-0.150943,-0.097066,-0.017845,0.022935,-0.06321,"miss",0.001194,0.919482,0.841859,"no"
81,"A",3,134,70,"Pl",0.085,0.06,"Narrow",-0.017651,0.115935,-0.062559,-0.072374,0.024338,-0.100424,0.003901,0.056304,0.013069,"miss",0.03072,0.880976,0.961615,"no"
81,"A",3,137,71,"Pl",0.085,0.06,"Narrow",-0.056719,0.096285,-0.038337,-0.05243,-0.025014,-0.126185,0.000554,-0.080518,-0.042997,"hit",0.013721,0.994591,0.960506,"no"
81,"A",3,138,72,"Pl",0.085,0.06,"Narrow",0.175674,0.079585,0.171594,0.193401,0.162967,0.225832,0.117877,0.178296,0.091535,"miss",-0.084139,0.873088,0.999368,"no"
81,"A",3,142,73,"Pl",0.085,0.06,"Narrow",-0.043191,0.08773,-0.041214,-0.069134,-0.115674,-0.015442,-0.029836,0.01413,-0.026581,"hit",0.01661,0.998965,0.995732,"no"
81,"A",3,144,74,"Pl",0.085,0.06,"Narrow",-0.106308,0.155331,-0.089549,0.013544,-0.138181,-0.042264,-0.132362,-0.232275,-0.059797,"miss",0.046511,0.974779,0.894526,"no"
81,"A",3,145,75,"Pl",0.085,0.06,"Narrow",-0.005212,0.068448,-0.03386,-0.037253,0.0027,-0.027045,0.050427,-0.01489,-0.008174,"miss",-0.002962,0.995486,0.995635,"no"
81,"A",3,146,76,"Pl",0.085,0.06,"Narrow",-0.200878,0.072559,-0.195154,-0.181228,-0.168118,-0.175109,-0.255694,-0.224243,-0.143582,"miss",0.057297,0.981618,0.885249,"no"
81,"A",3,152,77,"Pl",0.085,0.06,"Narrow",0.09119,0.131123,0.033373,0.152021,0.118374,0.040254,-0.00515,0.150452,0.037039,"hit",-0.054151,0.890042,0.990164,"no"
81,"A",3,154,78,"Pl",0.085,0.06,"Narrow",0.02477,0.107829,0.010873,0.079732,0.028671,-0.064007,0.010145,0.069307,0.024401,"hit",-0.000368,0.987372,0.975528,"no"
81,"A",3,155,79,"Pl",0.085,0.06,"Narrow",-0.014855,0.072531,-0.066003,0.028783,0.024445,-0.04144,-0.045519,-0.040545,-0.020635,"miss",-0.005779,0.976694,0.9767,"no"
81,"A",3,159,80,"Pl",0.085,0.06,"Narrow",-0.05799,0.136035,-0.018783,-0.043686,-0.059603,0.06328,-0.086245,-0.163697,-0.051035,"miss",0.006956,0.969283,0.890876,"no"
81,"A",3,161,81,"Pl",0.085,0.06,"Narrow",-0.096742,0.089566,-0.117961,-0.147933,-0.074625,-0.099761,-0.029022,-0.132369,-0.037649,"miss",0.059093,0.861804,0.991276,"no"
81,"A",3,162,82,"Pl",0.085,0.06,"Narrow",-0.04829,0.144265,-0.043334,-0.021273,0.021018,-0.063926,-0.169241,-0.00803,-0.035082,"hit",0.013209,0.998333,0.953595,"no"
81,"A",3,165,83,"Pl",0.085,0.06,"Narrow",0.042985,0.14081,0.033236,0.022861,0.124083,-0.039086,0.116606,-0.009539,0.02741,"hit",-0.015575,0.999664,0.976453,"no"
81,"A",3,166,84,"Pl",0.085,0.06,"Narrow",-0.109219,0.10075,-0.11931,-0.104994,-0.133396,-0.039025,-0.176652,-0.092027,-0.043373,"miss",0.065846,0.836204,0.99951,"no"
81,"A",3,167,85,"Pl",0.085,0.06,"Narrow",0.157563,0.189433,0.115728,0.143444,0.326537,0.100795,0.098082,0.118955,0.094169,"miss",-0.063393,0.975502,0.683932,"no"
81,"A",3,170,86,"Pl",0.085,0.06,"Narrow",0.078471,0.121273,0.043916,0.096567,0.085051,0.169669,0.003652,0.037415,-0.024016,"miss",-0.102487,0.301911,0.774858,"no"
81,"A",3,171,87,"Pl",0.085,0.06,"Narrow",-0.042354,0.164033,-0.040186,-0.10327,-0.115026,0.083744,-0.000828,-0.076391,-0.042878,"hit",-0.000524,0.957142,0.904436,"no"
81,"A",3,172,88,"Pl",0.085,0.06,"Narrow",0.062424,0.177612,0.032688,-0.013584,0.112271,0.181178,0.121192,-0.088939,-0.034114,"miss",-0.096538,0.307737,0.837683,"no"
81,"A",3,176,89,"Pl",0.085,0.06,"Narrow",0.019612,0.093558,0.002277,0.00184,0.042018,0.023124,-0.061564,0.092642,-0.012921,"miss",-0.032533,0.87036,0.942203,"no"
81,"A",3,177,90,"Pl",0.085,0.06,"Narrow",0.020798,0.04784,-0.038437,0.049257,-0.000991,0.048148,0.009565,-0.001988,-0.036126,"hit",-0.056924,0.59857,0.46648,"no"
