"Participant","Block","TrialNumOrig","TrialNumByLL","PriorSD","LikelihoodSD","LLType","LLMean","LSD","Coin","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
124,4,163,56,0.085,0.06,"Medium",0.098214,0.073233,0.127353,0.092936,0.053312,0.155677,0.099027,0.090117,0.093673,"miss",-0.004541,0.852574,0.802057,"no"
124,4,170,57,0.085,0.06,"Medium",-0.059322,0.195551,-0.066424,-0.210379,-0.003265,0.02447,-0.121786,0.014349,-0.050254,"miss",0.009068,0.977341,0.873311,"no"
124,4,173,58,0.085,0.06,"Medium",0.106206,0.106975,0.104106,0.201317,0.066475,0.102112,0.081086,0.080038,0.04758,"miss",-0.058625,0.896247,0.995354,"yes"
124,4,177,59,0.085,0.06,"Medium",-0.043557,0.023466,0.005511,-0.050449,-0.032669,-0.042803,-0.027083,-0.064782,-0.026164,"miss",0.017394,0.998296,0.841488,"no"
124,4,180,60,0.085,0.06,"Medium",0.089733,0.064561,0.057727,0.131829,0.097039,0.060532,0.052127,0.107139,0.068391,"hit",-0.021343,0.985536,0.976036,"no"
124,5,181,61,0.085,0.06,"Medium",0.08963,0.069488,0.085734,0.077012,0.030726,0.10986,0.085349,0.145201,0.124673,"miss",0.035043,0.428129,0.428534,"no"
124,5,182,62,0.085,0.06,"Medium",-0.024271,0.139284,0.000405,-0.025917,-0.129882,0.064676,-0.035166,0.004936,-0.033898,"miss",-0.009628,0.938776,0.932538,"no"
124,5,184,63,0.085,0.06,"Medium",-0.095732,0.105905,-0.074369,-0.147468,-0.015368,-0.085592,-0.066853,-0.16338,-0.095203,"miss",0.00053,0.820629,0.689114,"no"
124,5,194,64,0.085,0.06,"Medium",-0.077148,0.106524,-0.073033,-0.002039,-0.041134,-0.135535,-0.068855,-0.138178,-0.072172,"hit",0.004976,0.917361,0.820426,"no"
124,5,195,65,0.085,0.06,"Medium",-0.147753,0.053766,-0.129033,-0.177315,-0.133388,-0.116301,-0.175799,-0.135962,-0.13763,"hit",0.010123,0.735653,0.78614,"no"
124,5,196,66,0.085,0.06,"Medium",-0.103514,0.096113,-0.066868,-0.111391,-0.019897,-0.140533,-0.131526,-0.114226,-0.085759,"miss",0.017756,0.9455,0.821265,"no"
124,5,197,67,0.085,0.06,"Medium",0.064149,0.150296,0.073692,0.062277,0.093981,0.139484,-0.061909,0.086911,0.052063,"miss",-0.012086,0.982899,0.886792,"no"
124,5,199,68,0.085,0.06,"Medium",0.006897,0.098043,-0.020065,0.050471,0.06654,-0.054847,-0.000997,-0.02668,-0.005799,"hit",-0.012697,0.978411,0.990909,"no"
124,5,201,69,0.085,0.06,"Medium",0.083654,0.138402,0.114748,0.028424,0.085908,0.196891,0.026428,0.080617,0.100688,"hit",0.017035,0.666444,0.566456,"no"
124,5,212,70,0.085,0.06,"Medium",0.014559,0.130118,0.044016,0.024317,0.093927,-0.08452,-0.00711,0.046181,0.030536,"hit",0.015977,0.916297,0.93549,"no"
124,5,213,71,0.085,0.06,"Medium",-0.17768,0.115911,-0.152573,-0.087542,-0.163393,-0.145549,-0.188392,-0.303525,-0.160613,"hit",0.017067,0.700354,0.362142,"no"
124,5,215,72,0.085,0.06,"Medium",0.098031,0.133883,0.10442,0.167236,0.040432,0.042787,0.17823,0.061471,0.079064,"miss",-0.018967,0.963203,0.780407,"no"
124,5,216,73,0.085,0.06,"Medium",-0.107462,0.1507,-0.115428,-0.198967,-0.095532,-0.00044,-0.067426,-0.174947,-0.108954,"hit",-0.001491,0.756125,0.537868,"no"
124,5,220,74,0.085,0.06,"Medium",0.003532,0.10853,-0.000522,0.0176,-0.094639,0.006523,0.041997,0.04618,-0.031853,"miss",-0.035385,0.789743,0.88604,"no"
124,5,223,75,0.085,0.06,"Medium",-0.092686,0.075519,-0.079305,-0.144157,-0.101184,-0.040292,-0.104586,-0.07321,-0.090303,"hit",0.002383,0.849476,0.796792,"no"
126,1,8,1,0.085,0.06,"Medium",0.07629,0.087129,0.071956,0.058954,0.035871,0.131364,0.12263,0.03263,0.0958,"miss",0.019511,0.666116,0.634766,"no"
126,1,9,2,0.085,0.06,"Medium",0.013153,0.093968,0.000936,-0.041046,0.0794,0.043588,-0.008509,-0.007666,0.072951,"miss",0.059798,0.435761,0.574177,"no"
126,1,15,3,0.085,0.06,"Medium",-0.048183,0.072391,-0.08574,-0.009399,-0.068811,-0.059563,-0.099913,-0.003227,-0.024032,"miss",0.024151,0.986767,0.997567,"no"
126,1,16,4,0.085,0.06,"Medium",0.06387,0.115076,0.017897,-0.000057,0.1515,0.086529,0.075257,0.006122,0.069641,"miss",0.005771,0.863162,0.791796,"no"
126,1,18,5,0.085,0.06,"Medium",0.017071,0.065684,-0.01291,0.021991,0.032952,0.046856,-0.038994,0.022551,0.03269,"miss",0.015619,0.912587,0.916546,"no"
126,1,21,6,0.085,0.06,"Medium",0.002862,0.113353,-0.021579,0.006482,0.072098,-0.062412,0.056265,-0.058121,-0.000694,"miss",-0.003557,0.998632,0.999684,"no"
126,1,23,7,0.085,0.06,"Medium",0.136286,0.089202,0.138952,0.111457,0.06466,0.156938,0.128915,0.219458,0.110885,"miss",-0.025401,0.92307,0.760149,"no"
126,1,24,8,0.085,0.06,"Medium",0.037539,0.174864,0.024316,0.192295,0.05622,-0.016054,-0.007099,-0.037669,0.016309,"hit",-0.02123,0.984692,0.992978,"no"
126,1,25,9,0.085,0.06,"Medium",0.072366,0.068828,0.063989,0.111812,0.054884,0.102884,0.09526,-0.003008,0.087142,"miss",0.014776,0.737644,0.725326,"no"
126,1,27,10,0.085,0.06,"Medium",-0.079446,0.128391,-0.081967,-0.111633,-0.088302,0.021207,-0.03118,-0.187321,-0.094224,"hit",-0.014778,0.71011,0.618358,"no"
126,1,31,11,0.085,0.06,"Medium",0.056127,0.120527,0.090617,-0.030334,0.074275,0.04927,0.137762,0.04966,0.050437,"miss",-0.00569,0.966613,0.90201,"no"
126,1,34,12,0.085,0.06,"Medium",-0.074712,0.061696,-0.080644,-0.048868,-0.104706,-0.030857,-0.082177,-0.106953,-0.046227,"miss",0.028485,0.997333,0.998577,"no"
126,1,36,13,0.085,0.06,"Medium",-0.048299,0.051273,-0.019692,-0.025877,-0.046836,-0.026333,-0.088723,-0.053726,-0.069456,"miss",-0.021157,0.756238,0.748918,"no"
126,1,38,14,0.085,0.06,"Medium",-0.023187,0.082332,-0.015753,-0.047975,-0.005544,0.014338,-0.087641,0.010889,-0.009964,"hit",0.013223,0.993891,0.999441,"no"
126,1,40,15,0.085,0.06,"Medium",-0.017715,0.120382,-0.040075,-0.004688,0.020642,-0.111808,0.044735,-0.037455,0.024214,"miss",0.041928,0.769568,0.911604,"no"
126,2,48,16,0.085,0.06,"Medium",-0.027525,0.062491,-0.024582,-0.009251,-0.049413,-0.0131,-0.077525,0.011665,-0.071391,"miss",-0.043866,0.567226,0.577773,"no"
126,2,50,17,0.085,0.06,"Medium",-0.02733,0.082972,-0.001466,-0.011711,-0.085422,0.002224,-0.068186,0.026446,-0.028866,"miss",-0.001536,0.977491,0.969763,"no"
126,2,54,18,0.085,0.06,"Medium",-0.038365,0.110641,-0.033543,-0.078504,0.00884,0.030766,-0.097981,-0.054945,-0.009124,"miss",0.029241,0.946684,0.997171,"no"
126,2,55,19,0.085,0.06,"Medium",0.014784,0.097764,0.055975,0.073142,-0.018275,0.041652,0.059436,-0.082037,0.041038,"hit",0.026254,0.822043,0.866361,"no"
126,2,58,20,0.085,0.06,"Medium",0.009605,0.145698,0.006364,0.012772,0.016228,0.08907,-0.111265,0.041218,0.027817,"miss",0.018213,0.911722,0.942787,"no"
126,2,59,21,0.085,0.06,"Medium",0.021037,0.102972,0.027645,-0.055249,0.008476,-0.013783,0.028925,0.136817,-0.005803,"miss",-0.02684,0.923655,0.976799,"no"
126,2,60,22,0.085,0.06,"Medium",-0.088171,0.145476,-0.050099,-0.160035,-0.092249,-0.025223,-0.183495,0.020146,-0.053506,"hit",0.034665,0.99426,0.915442,"no"
126,2,62,23,0.085,0.06,"Medium",-0.020726,0.160749,0.025278,-0.046343,0.035794,-0.157124,0.030824,0.03322,0.006743,"miss",0.027469,0.918157,0.988959,"no"
126,2,63,24,0.085,0.06,"Medium",0.019241,0.087327,0.04213,-0.029211,-0.017437,0.059409,-0.010912,0.094355,0.039787,"hit",0.020546,0.863786,0.884914,"no"
126,2,65,25,0.085,0.06,"Medium",0.10719,0.16261,0.100784,0.106641,-0.030354,0.153266,0.18005,0.126347,0.077336,"miss",-0.029854,0.993255,0.773604,"no"
126,2,66,26,0.085,0.06,"Medium",-0.113996,0.124391,-0.124472,-0.003818,-0.155239,-0.100052,-0.137778,-0.173093,-0.080174,"miss",0.033822,0.996634,0.824824,"no"
126,2,75,27,0.085,0.06,"Medium",0.098231,0.089982,0.11613,0.155942,0.059886,0.134639,0.119918,0.020771,0.133839,"miss",0.035607,0.390508,0.373974,"no"
126,2,78,28,0.085,0.06,"Medium",-0.055744,0.08431,-0.010301,-0.071325,-0.095549,0.013456,-0.039444,-0.08586,-0.059062,"miss",-0.003317,0.908156,0.877215,"no"
126,2,87,29,0.085,0.06,"Medium",-0.026716,0.055122,-0.025129,0.000553,-0.024385,-0.026453,0.008406,-0.091701,-0.057552,"miss",-0.030836,0.727449,0.712616,"no"
126,2,88,30,0.085,0.06,"Medium",0.003707,0.112694,0.037761,0.025272,0.020015,-0.098961,-0.005033,0.07724,0.011255,"miss",0.007548,0.98457,0.989563,"no"
126,3,94,31,0.085,0.06,"Medium",-0.040418,0.073103,-0.013922,-0.013596,-0.091734,-0.0124,-0.072154,-0.012207,-0.057342,"miss",-0.016923,0.830306,0.831285,"no"
126,3,95,32,0.085,0.06,"Medium",-0.057956,0.101211,-0.041497,-0.143501,-0.06105,-0.064786,-0.009925,-0.01052,-0.05417,"hit",0.003787,0.952776,0.899661,"no"
126,3,99,33,0.085,0.06,"Medium",-0.115502,0.155501,-0.077315,-0.114913,-0.15335,0.002151,-0.209621,-0.101778,-0.096204,"miss",0.019299,0.928971,0.650534,"no"
126,3,106,34,0.085,0.06,"Medium",0.035222,0.068712,0.062189,0.012727,0.096665,0.036635,0.036626,-0.006543,0.034024,"miss",-0.001198,0.977945,0.972772,"no"
126,3,108,35,0.085,0.06,"Medium",-0.116336,0.075018,-0.101591,-0.180542,-0.114723,-0.086092,-0.09246,-0.107864,-0.100171,"hit",0.016165,0.902738,0.829742,"no"
126,3,110,36,0.085,0.06,"Medium",-0.140663,0.100651,-0.171802,-0.177312,-0.202354,-0.07727,-0.157654,-0.088726,-0.097918,"miss",0.042745,0.996722,0.834897,"no"
126,3,117,37,0.085,0.06,"Medium",0.030854,0.093511,-0.006234,0.057366,0.063367,-0.040064,-0.006026,0.079629,0.007482,"hit",-0.023372,0.965924,0.99481,"no"
126,3,118,38,0.085,0.06,"Medium",0.06238,0.127846,0.046301,0.07631,-0.052805,0.053794,0.10215,0.13245,0.023889,"miss",-0.038491,0.938463,0.997769,"no"
126,3,121,39,0.085,0.06,"Medium",0.133941,0.062376,0.117988,0.176535,0.090631,0.143172,0.123248,0.136122,0.12824,"hit",-0.005701,0.737639,0.722175,"no"
126,3,122,40,0.085,0.06,"Medium",0.041828,0.053677,0.03991,0.012679,0.080801,0.021816,0.052417,0.041425,0.112504,"miss",0.070676,0.236123,0.202406,"no"
126,3,123,41,0.085,0.06,"Medium",-0.009445,0.124116,-0.003634,0.062647,0.053586,0.011044,-0.068451,-0.10605,0.022441,"miss",0.031886,0.846496,0.937177,"no"
126,3,129,42,0.085,0.06,"Medium",0.097588,0.10621,0.105217,0.070225,0.097225,0.195212,0.079209,0.04607,0.168331,"miss",0.070743,0.116636,0.150609,"no"
126,3,130,43,0.085,0.06,"Medium",0.078583,0.085626,0.109114,0.093127,0.006419,0.054674,0.09795,0.140743,0.141008,"miss",0.062425,0.205526,0.246453,"no"
126,3,131,44,0.085,0.06,"Medium",0.176977,0.075531,0.12906,0.216766,0.123823,0.211206,0.178306,0.154784,0.153028,"miss",-0.023949,0.782114,0.63827,"no"
126,3,135,45,0.085,0.06,"Medium",0.071808,0.125321,0.096599,0.079402,0.10102,0.038053,0.17571,-0.035142,0.060153,"miss",-0.011655,0.970307,0.869226,"no"
126,4,144,46,0.085,0.06,"Medium",-0.138435,0.095684,-0.12894,-0.199563,-0.101851,-0.094995,-0.183415,-0.11235,-0.119633,"hit",0.018802,0.861044,0.659048,"no"
126,4,146,47,0.085,0.06,"Medium",-0.097635,0.104249,-0.105603,-0.078488,-0.093179,-0.077952,-0.19447,-0.044086,-0.10319,"hit",-0.005555,0.747048,0.627038,"no"
126,4,147,48,0.085,0.06,"Medium",0.137218,0.078774,0.125352,0.111506,0.153157,0.079374,0.179444,0.162608,0.198906,"miss",0.061688,0.097885,0.10107,"no"
126,4,148,49,0.085,0.06,"Medium",-0.062689,0.122637,-0.059288,-0.008957,-0.099098,-0.148693,-0.004348,-0.052351,-0.050169,"hit",0.012521,0.986111,0.914163,"no"
126,4,150,50,0.085,0.06,"Medium",-0.000652,0.049069,0.003638,-0.013943,0.005709,-0.003588,0.042915,-0.034352,0.012517,"hit",0.013168,0.966735,0.956076,"no"
126,4,152,51,0.085,0.06,"Medium",-0.038466,0.129048,-0.023069,-0.128806,0.041827,-0.063362,-0.00074,-0.041251,-0.053524,"miss",-0.015057,0.855194,0.842397,"no"
126,4,154,52,0.085,0.06,"Medium",0.043014,0.061365,0.060227,0.006301,0.035756,0.011447,0.04463,0.116935,0.087132,"miss",0.044118,0.502342,0.507219,"no"
126,4,157,53,0.085,0.06,"Medium",-0.035071,0.123143,-0.070371,-0.108524,0.007257,-0.053883,0.050412,-0.070618,-0.012974,"miss",0.022098,0.978282,0.999724,"no"
126,4,164,54,0.085,0.06,"Medium",0.054594,0.100976,0.048403,0.047203,0.109341,0.112864,-0.001372,0.004933,0.047295,"hit",-0.007299,0.976506,0.931832,"no"
126,4,165,55,0.085,0.06,"Medium",-0.026553,0.13229,0.01525,0.006083,-0.076197,-0.1156,0.049736,0.003213,-0.075579,"miss",-0.049026,0.50906,0.641996,"no"
126,4,167,56,0.085,0.06,"Medium",0.038154,0.071948,0.048499,0.093275,0.02374,-0.001469,0.020959,0.054265,-0.000529,"miss",-0.038682,0.872604,0.919666,"no"
126,4,172,57,0.085,0.06,"Medium",0.160582,0.084935,0.174361,0.186918,0.211877,0.165517,0.099335,0.139266,0.225206,"miss",0.064624,0.060144,0.058007,"no"
126,4,174,58,0.085,0.06,"Medium",-0.142373,0.071806,-0.157147,-0.113116,-0.090224,-0.174509,-0.159284,-0.174735,-0.104375,"miss",0.037999,0.982525,0.929154,"no"
126,4,176,59,0.085,0.06,"Medium",-0.151191,0.16819,-0.11788,-0.100224,-0.087638,-0.280904,-0.086316,-0.200871,-0.185368,"miss",-0.034177,0.237164,0.128738,"no"
126,4,177,60,0.085,0.06,"Medium",-0.025194,0.182569,-0.061788,-0.180328,-0.015794,0.0479,0.036482,-0.014232,-0.06242,"hit",-0.037226,0.657389,0.756502,"no"
126,5,181,61,0.085,0.06,"Medium",-0.036504,0.090238,-0.069715,-0.068565,-0.002131,0.018468,-0.090436,-0.039855,0.045225,"miss",0.081729,0.376497,0.607452,"no"
126,5,182,62,0.085,0.06,"Medium",-0.088422,0.106826,-0.063751,-0.056166,-0.048348,-0.093556,-0.181036,-0.063002,-0.086236,"miss",0.002186,0.861196,0.740845,"no"
126,5,186,63,0.085,0.06,"Medium",0.036175,0.103825,0.047259,0.007474,0.10705,-0.032918,0.03824,0.061029,0.089036,"miss",0.052861,0.42768,0.532143,"no"
126,5,188,64,0.085,0.06,"Medium",0.143915,0.130021,0.131391,0.178388,0.056325,0.213192,0.090136,0.181532,0.121375,"hit",-0.02254,0.8787,0.550747,"no"
126,5,193,65,0.085,0.06,"Medium",-0.020057,0.085494,0.023656,0.021449,-0.058117,-0.016659,-0.078816,0.03186,-0.050207,"miss",-0.030151,0.760756,0.803935,"no"
126,5,195,66,0.085,0.06,"Medium",0.024574,0.174588,0.01769,0.142791,-0.036179,-0.083936,0.055166,0.045025,0.014688,"hit",-0.009886,0.999408,0.991619,"no"
126,5,199,67,0.085,0.06,"Medium",0.079332,0.066043,0.062818,0.11396,0.077138,0.123775,0.063267,0.018521,0.058475,"hit",-0.020857,0.99386,0.985598,"no"
126,5,201,68,0.085,0.06,"Medium",0.031261,0.10442,0.050284,0.060254,-0.030522,-0.031546,0.069837,0.088284,0.001451,"miss",-0.02981,0.926806,0.986391,"no"
126,5,202,69,0.085,0.06,"Medium",-0.086666,0.121305,-0.081555,-0.12388,-0.060257,-0.004865,-0.038045,-0.206285,-0.053361,"miss",0.033305,0.995955,0.939325,"no"
126,5,203,70,0.085,0.06,"Medium",-0.077185,0.114094,-0.047836,-0.161858,-0.00581,-0.064486,-0.055302,-0.098468,-0.081702,"miss",-0.004517,0.83212,0.733059,"no"
126,5,212,71,0.085,0.06,"Medium",-0.018958,0.086925,-0.052718,-0.014374,-0.003642,-0.077162,0.042511,-0.042123,-0.008215,"miss",0.010742,0.996036,0.999853,"no"
126,5,216,72,0.085,0.06,"Medium",-0.064723,0.201001,-0.04118,-0.092984,0.074876,-0.132848,-0.183277,0.010617,-0.086759,"miss",-0.022036,0.682001,0.620599,"no"
126,5,222,73,0.085,0.06,"Medium",-0.085476,0.08859,-0.017326,-0.083344,-0.063473,-0.167241,-0.076732,-0.036587,-0.098744,"miss",-0.013268,0.704247,0.647349,"no"
126,5,223,74,0.085,0.06,"Medium",-0.05064,0.067094,-0.015246,-0.061548,-0.104358,-0.014045,-0.045732,-0.027515,-0.03768,"miss",0.01296,0.996966,0.99266,"no"
126,5,224,75,0.085,0.06,"Medium",-0.119776,0.074034,-0.090251,-0.138144,-0.115308,-0.053842,-0.143888,-0.147698,-0.122116,"miss",-0.00234,0.698566,0.633296,"no"
130,1,2,1,0.085,0.06,"Medium",0.037208,0.153638,0.019809,0.072901,0.086076,0.066685,-0.100396,0.060774,0.000879,"miss",-0.036328,0.890717,0.994534,"yes"
130,1,9,2,0.085,0.06,"Medium",-0.025306,0.143559,0.009634,-0.072801,0.102251,-0.014091,-0.028317,-0.113572,-0.012268,"miss",0.013038,0.9957,0.997011,"no"
130,1,11,3,0.085,0.06,"Medium",-0.042903,0.109441,-0.019164,-0.117241,0.033328,-0.064751,-0.047066,-0.018784,-0.049989,"miss",-0.007086,0.912136,0.882495,"no"
130,1,12,4,0.085,0.06,"Medium",0.09026,0.059199,0.0892,0.066449,0.071383,0.106781,0.053815,0.152872,0.100749,"hit",0.010489,0.718261,0.720439,"no"
130,1,17,5,0.085,0.06,"Medium",0.053152,0.075449,0.058589,0.105144,0.052549,0.019627,0.011618,0.076821,0.05696,"hit",0.003808,0.911107,0.892494,"no"
130,1,21,6,0.085,0.06,"Medium",0.145208,0.102913,0.111336,0.227566,0.15199,0.086958,0.127086,0.132441,0.143679,"miss",-0.001529,0.643368,0.439327,"no"
130,1,23,7,0.085,0.06,"Medium",0.108318,0.15721,0.113724,0.24644,0.066419,0.065308,0.063436,0.099984,0.1209,"hit",0.012582,0.620956,0.440427,"no"
130,1,27,8,0.085,0.06,"Medium",0.0006,0.126753,0.028093,-0.075154,-0.041411,0.090231,0.023446,0.005889,0.006536,"miss",0.005935,0.992438,0.996024,"no"
130,1,31,9,0.085,0.06,"Medium",0.112361,0.108442,0.114934,0.050312,0.131093,0.197112,0.109175,0.074113,0.110193,"hit",-0.002167,0.778882,0.606792,"no"
130,1,32,10,0.085,0.06,"Medium",0.106137,0.061612,0.091151,0.1143,0.090757,0.113312,0.158615,0.053701,0.11101,"miss",0.004873,0.7222,0.715611,"no"
130,1,34,11,0.085,0.06,"Medium",-0.004353,0.099381,-0.017161,0.010886,0.045559,-0.061616,-0.061512,0.044917,0.003762,"miss",0.008116,0.991073,0.996314,"no"
130,1,35,12,0.085,0.06,"Medium",-0.080513,0.100804,-0.079879,-0.076068,-0.094636,-0.013741,-0.029759,-0.188362,-0.073428,"hit",0.007085,0.924785,0.830406,"no"
130,1,38,13,0.085,0.06,"Medium",0.088366,0.052419,0.091713,0.077997,0.053315,0.117044,0.071062,0.122413,0.082684,"hit",-0.005683,0.892858,0.919197,"no"
130,1,43,14,0.085,0.06,"Medium",-0.001901,0.171583,-0.008877,0.105075,0.012441,-0.118843,-0.060132,0.051954,-0.026144,"miss",-0.024243,0.882679,0.94507,"yes"
130,1,44,15,0.085,0.06,"Medium",-0.091152,0.1148,-0.092062,-0.155803,-0.011334,-0.086977,-0.140063,-0.061582,-0.093105,"hit",-0.001953,0.8106,0.676981,"no"
130,2,48,16,0.085,0.06,"Medium",0.116468,0.085554,0.096201,0.081206,0.110098,0.055749,0.122698,0.212591,0.105464,"hit",-0.011005,0.856357,0.736894,"no"
130,2,50,17,0.085,0.06,"Medium",0.012623,0.144892,-0.033089,0.068782,-0.054264,0.117051,-0.029861,-0.038593,0.02799,"miss",0.015367,0.925706,0.945326,"no"
130,2,54,18,0.085,0.06,"Medium",0.022574,0.155386,0.000221,-0.02822,-0.097507,0.025598,0.090802,0.122196,0.027582,"miss",0.005009,0.968901,0.95653,"no"
130,2,55,19,0.085,0.06,"Medium",0.011054,0.155077,-0.009189,0.112827,0.04002,-0.073688,0.066647,-0.090538,-0.004213,"hit",-0.015266,0.973271,0.995943,"no"
130,2,59,20,0.085,0.06,"Medium",-0.116371,0.064649,-0.129548,-0.129614,-0.125829,-0.065288,-0.1523,-0.108824,-0.117252,"hit",-0.000881,0.729068,0.70625,"no"
130,2,63,21,0.085,0.06,"Medium",0.037484,0.091725,0.035084,0.008244,0.076522,0.015312,0.106366,-0.019024,0.057265,"miss",0.01978,0.810813,0.817636,"no"
130,2,67,22,0.085,0.06,"Medium",0.013235,0.135323,-0.008664,0.027058,0.103267,-0.086827,0.011935,0.010739,0.018649,"miss",0.005414,0.980757,0.979091,"no"
130,2,68,23,0.085,0.06,"Medium",0.006826,0.060758,0.017993,0.043307,-0.029864,0.019943,0.029686,-0.028942,0.013041,"hit",0.006215,0.985585,0.985687,"no"
130,2,70,24,0.085,0.06,"Medium",0.146101,0.078321,0.130117,0.203629,0.116757,0.13958,0.103535,0.167003,0.149254,"miss",0.003153,0.582766,0.483387,"no"
130,2,73,25,0.085,0.06,"Medium",-0.070986,0.053319,-0.036394,-0.07495,-0.102246,-0.100183,-0.046526,-0.031025,-0.068628,"miss",0.002359,0.912962,0.92878,"no"
130,2,80,26,0.085,0.06,"Medium",-0.07024,0.108207,-0.018418,-0.070687,-0.093206,0.001579,-0.146581,-0.042306,-0.065643,"miss",0.004597,0.931462,0.847041,"no"
130,2,83,27,0.085,0.06,"Medium",-0.120181,0.051468,-0.147889,-0.143542,-0.108008,-0.157881,-0.103728,-0.087746,-0.119412,"miss",0.000769,0.733515,0.782078,"no"
130,2,84,28,0.085,0.06,"Medium",0.05343,0.082275,0.059792,0.061583,0.082608,0.043552,-0.019012,0.098417,0.058047,"hit",0.004617,0.90387,0.878153,"no"
130,2,86,29,0.085,0.06,"Medium",-0.024487,0.168794,-0.027944,0.077544,-0.104651,0.067707,-0.068334,-0.094704,-0.045668,"miss",-0.02118,0.840779,0.867669,"yes"
130,2,87,30,0.085,0.06,"Medium",-0.023982,0.078789,0.010186,-0.071738,-0.008689,-0.051734,0.029993,-0.017741,-0.020066,"miss",0.003916,0.996681,0.992507,"no"
130,3,97,31,0.085,0.06,"Medium",-0.137821,0.095127,-0.123157,-0.140362,-0.208355,-0.098791,-0.088,-0.153595,-0.1457,"miss",-0.00788,0.55881,0.417889,"no"
130,3,98,32,0.085,0.06,"Medium",-0.035992,0.09229,-0.0456,-0.056892,-0.052656,-0.033324,-0.106742,0.069653,-0.03993,"hit",-0.003938,0.950246,0.933542,"no"
130,3,101,33,0.085,0.06,"Medium",0.160672,0.047086,0.137745,0.153397,0.161779,0.158252,0.203789,0.126145,0.155132,"miss",-0.00554,0.629609,0.74668,"no"
130,3,104,34,0.085,0.06,"Medium",0.032637,0.136413,-0.050001,-0.087984,0.020434,0.069045,0.027826,0.133862,0.032072,"miss",-0.000565,0.978876,0.95137,"no"
130,3,105,35,0.085,0.06,"Medium",0.079912,0.085034,0.115384,0.072804,0.010561,0.06189,0.084374,0.169932,0.070783,"miss",-0.009129,0.940459,0.87906,"no"
130,3,108,36,0.085,0.06,"Medium",0.063774,0.126754,0.08366,-0.005575,0.040027,0.024099,0.157222,0.103097,0.051026,"miss",-0.012748,0.985667,0.908041,"no"
130,3,112,37,0.085,0.06,"Medium",-0.0333,0.089767,-0.014982,-0.08692,0.032788,-0.042198,-0.009786,-0.060387,-0.035563,"miss",-0.002262,0.964762,0.950701,"no"
130,3,113,38,0.085,0.06,"Medium",0.083847,0.09132,0.060716,0.088421,0.003716,0.08375,0.074441,0.168909,0.082682,"miss",-0.001166,0.865902,0.7846,"no"
130,3,114,39,0.085,0.06,"Medium",-0.05552,0.058998,-0.042346,-0.015342,-0.029313,-0.050349,-0.079981,-0.102616,-0.050788,"hit",0.004732,0.962685,0.964091,"no"
130,3,118,40,0.085,0.06,"Medium",0.016556,0.102726,-0.00426,0.08157,0.024021,0.068806,0.010133,-0.101746,0.038563,"miss",0.022007,0.858418,0.890386,"no"
130,3,119,41,0.085,0.06,"Medium",-0.137478,0.127021,-0.075085,-0.159576,-0.065203,-0.085424,-0.224991,-0.152196,-0.135379,"miss",0.002099,0.681281,0.426969,"no"
130,3,123,42,0.085,0.06,"Medium",0.012164,0.071912,-0.018618,-0.024172,0.007409,0.032728,-0.035277,0.080131,0.034535,"miss",0.022371,0.868712,0.885251,"no"
130,3,126,43,0.085,0.06,"Medium",-0.093061,0.031726,-0.044265,-0.099355,-0.08581,-0.078564,-0.119068,-0.082508,-0.090246,"miss",0.002814,0.85245,0.962603,"no"
130,3,127,44,0.085,0.06,"Medium",0.026518,0.068488,0.060163,-0.004515,-0.014067,0.020808,0.068089,0.062275,0.02916,"miss",0.002642,0.973855,0.971127,"no"
130,3,129,45,0.085,0.06,"Medium",-0.066285,0.124984,-0.074934,-0.089819,-0.02517,0.00602,-0.156555,-0.065902,-0.073538,"hit",-0.007253,0.841043,0.759151,"no"
130,4,139,46,0.085,0.06,"Medium",-0.094799,0.076987,-0.111628,-0.093805,-0.121003,-0.126925,-0.030042,-0.102218,-0.092386,"miss",0.002413,0.842862,0.783629,"no"
130,4,143,47,0.085,0.06,"Medium",-0.121855,0.115466,-0.117225,-0.074178,-0.202387,-0.076861,-0.079383,-0.176466,-0.090287,"miss",0.031568,0.983951,0.789355,"yes"
