"Participant","Block","TrialNum","TrialNumByLL","PriorSD","LikelihoodSD","LLType","LLMean","LSD","Coin","Splash1X","Splash2X","Splash3X","Splash4X","Splash5X","NetX","Correct","deltaD","OI","OIc","Outlier"
58,4,150,73,0.085,0.06,"Medium",0.001343,0.146775,0.015381,0.084248,0.045871,-0.073286,-0.08166,0.03154,-0.005924,"miss",-0.007266,0.990663,0.996434,"no"
58,4,151,74,0.085,0.06,"Medium",0.047148,0.144256,0.012276,-0.056754,0.125338,0.04225,0.107597,0.017307,0.043338,"miss",-0.00381,0.971985,0.914462,"no"
58,4,152,75,0.085,0.06,"Medium",-0.005445,0.053529,0.005498,-0.036637,-0.009351,-0.008041,-0.03353,0.060333,0.008171,"hit",0.013617,0.972283,0.966353,"no"
58,4,153,76,0.085,0.06,"Medium",0.206535,0.121626,0.177022,0.111751,0.237585,0.272622,0.225586,0.185132,0.203386,"miss",-0.003149,0.420475,0.154831,"no"
58,4,154,77,0.085,0.06,"Medium",0.016188,0.113189,0.026964,0.007074,-0.043863,0.100327,0.053177,-0.035774,0.029211,"hit",0.013023,0.933955,0.943484,"no"
58,4,155,78,0.085,0.06,"Medium",-0.066362,0.107267,-0.057048,-0.031706,-0.160845,-0.031801,-0.054615,-0.052845,-0.089076,"miss",-0.022714,0.667304,0.639954,"no"
58,4,156,79,0.085,0.06,"Medium",-0.004933,0.106594,0.011447,-0.006745,0.012766,-0.021581,-0.097596,0.088491,0.009116,"hit",0.014049,0.969423,0.986541,"no"
58,4,158,80,0.085,0.06,"Medium",-0.012398,0.140253,0.000189,-0.018697,-0.064503,-0.081277,0.09759,0.004898,-0.01183,"hit",0.000567,0.997453,0.993283,"no"
58,5,162,81,0.085,0.06,"Medium",0.080847,0.071084,0.138687,0.115756,0.120646,0.041184,0.055257,0.071389,0.074997,"miss",-0.00585,0.914613,0.884003,"no"
58,5,164,82,0.085,0.06,"Medium",0.045005,0.11902,0.088806,0.098123,-0.025795,0.004919,-0.000412,0.148192,0.040233,"miss",-0.004772,0.979257,0.937574,"no"
58,5,167,83,0.085,0.06,"Medium",0.028916,0.088838,-0.002782,0.054617,0.099339,0.036349,0.000607,-0.046335,0.041806,"miss",0.012891,0.90288,0.903229,"no"
58,5,170,84,0.085,0.06,"Medium",0.01536,0.05823,0.048,-0.02213,0.025702,0.051481,-0.007553,0.029299,0.031871,"miss",0.016511,0.910042,0.908285,"no"
58,5,172,85,0.085,0.06,"Medium",0.02413,0.075603,0.004339,-0.007815,0.054085,0.025983,-0.030939,0.079338,-0.008859,"hit",-0.03299,0.881881,0.926522,"no"
58,5,173,86,0.085,0.06,"Medium",-0.1076,0.087434,-0.105419,-0.104916,-0.032064,-0.145526,-0.127276,-0.128219,-0.101037,"hit",0.006563,0.841801,0.730826,"no"
58,5,178,87,0.085,0.06,"Medium",-0.174019,0.132301,-0.168241,-0.068969,-0.207768,-0.124903,-0.194446,-0.274009,-0.141792,"miss",0.032227,0.875779,0.450703,"no"
58,5,179,88,0.085,0.06,"Medium",-0.115065,0.065341,-0.128639,-0.171051,-0.094159,-0.128592,-0.111172,-0.070352,-0.132673,"hit",-0.017608,0.532746,0.516933,"no"
58,5,181,89,0.085,0.06,"Medium",0.081381,0.081204,0.049884,0.129601,0.040508,0.116409,0.04445,0.075936,0.08206,"miss",0.000679,0.856216,0.801287,"no"
58,5,182,90,0.085,0.06,"Medium",-0.106275,0.154919,-0.104455,-0.120218,-0.17492,-0.147862,0.025443,-0.113817,-0.106988,"hit",-0.000713,0.769353,0.547114,"no"
58,5,184,91,0.085,0.06,"Medium",0.126813,0.132084,0.115504,0.181141,0.106512,0.178382,0.02044,0.147589,0.101027,"hit",-0.025786,0.947281,0.674596,"no"
58,5,186,92,0.085,0.06,"Medium",0.056241,0.058442,-0.000716,0.058647,0.074948,0.102588,0.04165,0.003372,0.069586,"miss",0.013345,0.81289,0.814023,"no"
58,5,190,93,0.085,0.06,"Medium",0.001224,0.121383,0.02642,0.052858,-0.08802,-0.009317,0.063983,-0.013386,-0.012329,"miss",-0.013553,0.965746,0.983672,"no"
58,5,192,94,0.085,0.06,"Medium",-0.044301,0.083692,0.002723,0.032502,-0.059755,-0.057438,-0.067489,-0.069324,-0.005478,"hit",0.038823,0.889546,0.960928,"no"
58,5,194,95,0.085,0.06,"Medium",-0.011788,0.078003,-0.035343,0.056791,-0.03392,-0.022686,0.001499,-0.060625,-0.030065,"hit",-0.018276,0.90541,0.920468,"no"
58,5,195,96,0.085,0.06,"Medium",0.072478,0.160103,0.073723,0.017581,0.189813,-0.020456,0.073754,0.101699,0.096402,"miss",0.023924,0.627978,0.567348,"no"
58,5,196,97,0.085,0.06,"Medium",-0.002637,0.07735,0.014699,0.017159,-0.002445,0.033199,0.040484,-0.101582,-0.020352,"miss",-0.017715,0.932659,0.948011,"no"
58,5,197,98,0.085,0.06,"Medium",0.031943,0.128105,0.073952,-0.003452,0.103648,-0.055339,0.080906,0.033952,0.062955,"hit",0.031012,0.704948,0.757441,"no"
58,5,198,99,0.085,0.06,"Medium",0.011171,0.072977,0.03769,-0.000025,0.07877,-0.003394,0.010203,-0.029701,0.053475,"miss",0.042305,0.652363,0.703124,"no"
58,5,199,100,0.085,0.06,"Medium",0.025695,0.059972,0.022635,0.022253,0.080242,0.015228,0.005919,0.004833,0.00599,"miss",-0.019705,0.975195,0.975157,"no"
60,1,1,1,0.085,0.06,"Medium",-0.023254,0.051552,-0.003951,-0.050118,-0.048323,-0.013064,0.011251,-0.016013,-0.037081,"hit",-0.013827,0.910507,0.904995,"no"
60,1,2,2,0.085,0.06,"Medium",-0.041028,0.206659,-0.022223,0.043796,0.102082,-0.132086,-0.019467,-0.199468,-0.016978,"hit",0.02405,0.978399,0.990302,"no"
60,1,6,3,0.085,0.06,"Medium",0.12299,0.067985,0.123894,0.08855,0.106575,0.083741,0.139733,0.196353,0.149073,"miss",0.026083,0.404506,0.387671,"no"
60,1,7,4,0.085,0.06,"Medium",0.040125,0.238133,0.059211,0.04297,0.090615,-0.064731,0.23509,-0.103317,0.089186,"miss",0.049061,0.455878,0.57546,"no"
60,1,11,5,0.085,0.06,"Medium",-0.305343,0.126616,-0.267034,-0.367948,-0.37518,-0.277081,-0.226089,-0.280417,-0.346341,"miss",-0.040999,0.016555,0.001919,"no"
60,1,12,6,0.085,0.06,"Medium",-0.012378,0.127656,0.023219,-0.074344,0.049383,-0.093674,0.027659,0.029086,-0.033769,"miss",-0.021391,0.877022,0.915427,"no"
60,1,13,7,0.085,0.06,"Medium",-0.017393,0.175141,-0.000323,0.013629,-0.167412,0.065671,-0.003993,0.005138,0.038934,"miss",0.056327,0.597348,0.860122,"yes"
60,1,14,8,0.085,0.06,"Medium",-0.010629,0.116999,-0.017306,-0.030926,-0.063908,0.004558,0.088344,-0.051215,-0.040288,"miss",-0.029658,0.800742,0.869776,"no"
60,1,17,9,0.085,0.06,"Medium",-0.060914,0.096121,-0.050191,-0.086348,0.015353,-0.053366,-0.03222,-0.147987,-0.085998,"miss",-0.025085,0.66056,0.653613,"no"
60,1,19,10,0.085,0.06,"Medium",0.026056,0.085923,0.036661,0.061167,0.082893,0.012593,0.045072,-0.071446,-0.001575,"miss",-0.027631,0.930025,0.972334,"no"
60,1,20,11,0.085,0.06,"Medium",-0.101812,0.138768,-0.082782,-0.06715,-0.030027,-0.159126,-0.026155,-0.226601,-0.06804,"hit",0.033772,0.999998,0.858916,"no"
